property_id,bank,bus_station,casino,childcare,cinema,clinic,college,community_centre,conference_centre,dentist,doctors,events_venue,fast_food,hospital,kindergarten,library,love_hotel,marketplace,monastery,parking,police,restaurant,geometry
b0c451c7882fd71bea0979f6,0,2,2,4,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,9,9,10,"c(-74.123, 4.615)"
41a6e7c6dc9bff0812b5fec9,0,0,0,0,0,2,2,2,2,4,4,4,4,5,6,6,6,6,6,18,18,20,"c(-74.03, 4.693)"
32108f398e14d4a596fc9399,4,4,4,4,4,8,8,8,8,8,8,8,10,10,11,11,11,12,12,16,16,27,"c(-74.0466008169, 4.6910061487)"
12e00965be53235f240eea57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,4,4,5,"c(-74.078, 4.715)"
bd9218ec01134699322468b0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3,3,3,3,20,21,21,"c(-74.172, 4.615)"
bf82c86d120355dea55947f6,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,"c(-74.031586, 4.726819)"
48f26c2274a93b24ad09b721,0,3,3,3,3,3,4,6,6,6,6,6,6,6,6,6,6,6,6,18,18,19,"c(-74.077174, 4.678173)"
65b49544e5e04f2e1eeb5aa7,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,14,14,14,"c(-74.042, 4.678)"
d6812beaa0a103ba4c6bb08d,6,13,13,16,16,19,19,19,19,22,22,22,26,27,33,33,33,34,34,40,40,64,"c(-74.0488148, 4.7236285)"
813ef5818a1ee9a978175138,1,6,6,6,6,14,14,14,14,14,15,15,17,19,19,19,19,19,19,27,27,28,"c(-74.054, 4.684)"
e600b088d194b7561e297eeb,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,5,5,5,5,9,9,12,"c(-74.1466888, 4.6837111)"
53eb903efd0983e28cb07f18,0,5,5,5,5,5,5,5,6,6,6,6,7,9,9,9,9,11,11,25,25,27,"c(-74.08211545, 4.62201389)"
1f505df74eef50bb6ad347a8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,16,16,18,"c(-74.041, 4.697)"
d2a02486623755c495e8396a,0,3,3,3,3,3,4,6,6,6,6,6,6,6,6,6,6,6,6,18,18,19,"c(-74.076479, 4.678562)"
08926c36160cd94b3f17cd92,10,10,10,10,10,10,10,10,10,14,14,14,19,20,24,24,24,24,24,35,35,54,"c(-74.043, 4.719)"
948d18ee7c55399cabeb9ee1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,9,10,10,24,26,27,"c(-74.066, 4.613)"
dfe6ba0680cb6cea2e23ad31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,8,8,"c(-74.0477897766, 4.6675392424)"
bd4110b1c2212c9ec3f1a1c1,0,3,3,3,3,3,4,6,6,6,6,6,6,6,6,6,6,6,6,18,18,19,"c(-74.076479, 4.678562)"
1cef1904bafcd20ed470e587,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,"c(-74.1579971313, 4.5929999352)"
ed18b3f1f9d0af817574ce2d,3,5,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,12,14,17,"c(-74.064, 4.697)"
65b4bc86f5c42de9d4bc82d5,10,10,10,13,13,14,14,14,14,18,18,18,22,23,31,31,31,31,31,37,37,58,"c(-74.0449981689, 4.7230000496)"
0b23ea791622f6088694f1fd,2,7,7,7,7,17,17,17,17,18,19,19,20,22,22,22,22,22,22,29,29,30,"c(-74.0548906, 4.6838834)"
e4eadef150d430ed85339397,2,4,4,4,4,5,5,6,6,6,6,6,7,7,7,7,7,7,7,11,12,19,"c(-74.066893, 4.666477)"
6b32cbbed295fe86ca0b1b3b,1,2,2,3,3,4,6,6,6,7,7,7,7,8,8,8,8,9,9,19,19,22,"c(-74.070122, 4.650119)"
51903f265b521c74bcaaaa00,1,1,1,1,1,2,2,2,2,3,3,3,4,4,5,5,5,5,5,6,6,11,"c(-74.042, 4.731)"
1a7fda3065870640f1e1ef43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,"c(-74.1506782, 4.6029888)"
11bdafe1b661cff25982314b,7,10,10,11,11,15,15,15,15,16,16,16,19,20,21,21,21,21,21,32,33,45,"c(-74.052, 4.696)"
a513e5d89153c78a4c8fd667,2,5,5,6,6,7,7,7,7,10,10,10,11,12,12,12,12,12,12,24,24,27,"c(-74.047999, 4.714321)"
d9b9add8c267f835051c5d8a,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,42,42,45,"c(-74.0756392479, 4.6035887804)"
552b30b2fea8db100eb72a33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-74.082, 4.709)"
e5da98366bdd1a0fee0d5819,2,2,2,2,2,3,3,3,3,7,7,7,8,9,9,9,9,9,9,20,20,26,"c(-74.0468932, 4.7147071)"
6aaa305b82a6423365d5a8ce,3,8,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,14,15,17,"c(-74.113, 4.673)"
f7b2b365197ede4d88bb36b7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7,9,"c(-74.049, 4.666)"
c3ceea8bcfb135d53d425a52,5,7,8,8,8,8,8,8,8,8,8,8,12,13,13,13,13,13,13,25,25,32,"c(-74.051, 4.702)"
d4f70ba7698a1f4d53f0705a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-74.0604436, 4.7048025)"
bf370fe6625760df008ca48e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,"c(-74.0507999152, 4.6505355351)"
3049a5c5647381fff8cbfc1c,2,2,2,2,3,6,6,6,6,6,7,7,7,7,7,7,7,7,7,19,19,21,"c(-74.053, 4.679)"
50b38a0c7775ca6440705f36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,"c(-74.047, 4.661)"
b95ccb2d4b6d18557dff8f6a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,8,9,30,31,31,"c(-74.072, 4.594)"
45a0d671ce642803d57afdce,3,9,9,9,9,20,20,20,20,23,23,23,24,26,26,26,26,26,26,33,33,34,"c(-74.057, 4.685)"
a1ab4d7b23a3f56854a280dc,1,3,3,3,4,4,4,4,4,4,4,4,5,6,6,6,6,6,6,13,13,13,"c(-74.11, 4.652)"
5212afbcd3c4ecff62c6b058,2,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,12,12,15,"c(-74.0920028687, 4.6999998093)"
ad3fb994980ff64088fe0978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,"c(-74.0520285, 4.6479551)"
01b8fc202ee82d7f8f0ecea1,1,7,7,7,8,8,8,8,8,8,8,8,9,10,10,10,10,10,10,19,19,19,"c(-74.107, 4.652)"
84a83ff5550d88ed2da752ce,0,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,17,19,"c(-74.110529, 4.665416)"
3d1483eec3f183f2a1e9624b,4,10,10,11,11,20,20,20,20,24,24,24,25,28,30,30,30,30,30,35,35,38,"c(-74.054, 4.69)"
e213f515a0df3d3fdc3006a3,2,10,11,11,11,14,15,15,15,15,15,15,18,27,27,27,27,27,27,45,45,49,"c(-74.0582455, 4.6707094)"
f76a653024aa83d8a42394b2,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,13,"c(-74.1137725, 4.6566748)"
75cdcbb352d9f02519d3c25c,1,10,10,10,10,10,10,10,10,10,10,10,11,11,11,14,14,14,14,47,49,51,"c(-74.0713996696, 4.6119064729)"
2bc727aada6528f748ea2880,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,"c(-74.05, 4.662)"
0d5f2329024d28bd9b1e9dc2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,6,7,7,"c(-74.0699529648, 4.7040752488)"
5f2e784bc0459a3e10a1f34c,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,"c(-74.048, 4.662)"
32ff21b0dc114a6eb6c6e16a,2,7,7,7,7,16,16,16,16,17,18,18,19,21,21,21,21,21,21,29,29,30,"c(-74.0551270318, 4.6838465721)"
9db6b5f5c0c4d2c948224979,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,14,15,17,"c(-74.048, 4.674)"
d7d410fef3199443f905272b,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,24,24,27,"c(-74.030746, 4.718687)"
c2792796f81b3c9e111b259a,1,1,1,1,1,4,4,4,4,6,6,6,6,6,7,7,7,7,7,23,23,25,"c(-74.0350248, 4.6974246)"
23d67035a261e42ec8922d32,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,5,5,"c(-74.0489842038, 4.6609296418)"
478b2b0954071f511dd331b6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,"c(-74.117, 4.65)"
f77ad7213287221e8f97ee53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,"c(-74.0563615105, 4.6462649613)"
28da4fb4a0782646fe6a21ce,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,20,"c(-74.04, 4.708)"
fac43277befe389987127e44,0,2,3,3,3,3,3,3,3,3,3,3,6,7,7,7,7,7,7,14,14,14,"c(-74.051, 4.707)"
9aaa84f5745d30b43af037ae,0,0,0,0,0,1,1,1,1,3,3,3,3,4,6,6,6,6,6,15,15,16,"c(-74.035, 4.692)"
a94bf884e724a5e5365d5ca7,1,2,3,3,3,11,16,18,18,21,24,24,31,36,36,37,37,38,38,76,76,121,"c(-74.063245373, 4.63232435)"
9b00e7ef6e82c9c8e485ecf9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,"c(-74.0465842, 4.6621714)"
33fc7c7d997cbe04a0e0e48e,3,5,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,12,13,16,"c(-74.0639127, 4.6955393)"
2b116a6eeb40fe81e822ec2a,0,0,0,3,3,5,5,6,6,7,7,7,9,10,12,12,12,12,12,19,19,23,"c(-74.041, 4.738)"
24f50f3c9a31706089935c90,8,8,8,9,9,10,10,10,10,14,14,14,18,19,22,22,22,22,22,34,34,44,"c(-74.0463985, 4.7177673)"
fe5f529e03af4cf78ae7e33c,0,2,2,6,6,8,8,8,8,10,11,11,13,14,16,16,16,16,16,23,24,32,"c(-74.0429764195, 4.7392761686)"
b5eb6f2d30e7f291a665df38,13,13,13,13,13,13,14,16,16,17,17,17,18,19,20,20,20,21,21,39,39,46,"c(-74.143671, 4.673689)"
4dd62c0faff789ddd99c449f,0,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,32,33,34,"c(-74.0431554, 4.7612808)"
66067bdbcfd161089de46a38,1,6,6,6,6,15,15,15,15,16,18,18,19,20,20,20,20,20,20,28,28,29,"c(-74.057, 4.683)"
0286f685ee5ed3f6634e4157,1,6,6,6,6,11,11,11,11,14,14,14,14,16,17,17,17,17,17,23,24,29,"c(-74.0591438, 4.6938141)"
2124f091bc9299cd2f4b1e8a,1,1,1,1,1,4,4,4,4,6,6,6,6,6,7,7,7,7,7,23,23,25,"c(-74.0350248, 4.6974246)"
13f9793b05adc68cb36199ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,"c(-74.1123172, 4.6857184)"
45d9c25eb33c3361f98600ca,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,9,10,"c(-74.047, 4.673)"
44d406876b5174bc05c76277,0,0,0,0,0,0,0,3,3,3,3,3,5,5,6,6,6,6,6,8,8,20,"c(-74.119, 4.601)"
4eec5e6bb7100e7e47aa39d9,3,3,3,3,3,5,7,7,7,7,7,7,11,13,13,13,13,13,13,28,29,46,"c(-74.073, 4.635)"
477302b5ccd49d8a968334c3,2,5,5,6,6,7,7,7,7,10,10,10,11,12,12,12,12,12,12,24,24,27,"c(-74.0483166, 4.7144697)"
9e917da0f9b01bc9bdd79ead,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,27,27,29,"c(-74.046, 4.679)"
69675dfb9df7e2bc05599ab0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,"c(-74.028, 4.722)"
8d48b49306447abe68cf085d,3,3,4,4,4,12,15,15,15,15,17,17,18,22,22,23,23,23,23,39,39,53,"c(-74.061, 4.639)"
8ca415bcbf0a08d941cdf5cd,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,6,6,7,"c(-74.0565238, 4.7413219)"
7a2b91e3d1b2e07c4d9a9d7e,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,"c(-74.0682856, 4.7071374)"
a141047305d469e60e0c5b22,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,5,5,6,"c(-74.0551648, 4.7422047)"
5a6db6b8316897759a48ca9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,"c(-74.0518157504, 4.6524489793)"
0aaf3e4dca69e89609e0c6c6,0,0,0,0,0,2,2,2,2,4,4,4,4,5,6,6,6,6,6,16,16,18,"c(-74.030621, 4.692665)"
185c0136e4eb4b7396a73d70,2,2,2,2,2,3,3,3,3,4,4,4,8,8,9,9,9,9,9,11,11,18,"c(-74.068, 4.726)"
11e7b340e9548b1cca80ebf9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11,11,11,"c(-74.0444709, 4.6754095)"
833e3321a32ad345d713fc6e,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,17,17,20,"c(-74.0418959, 4.6969623)"
9f0c766916e31cf6d7c3aa69,4,8,8,8,8,13,13,13,13,16,16,16,16,17,19,19,19,19,19,25,26,31,"c(-74.0615701, 4.6927187)"
5ccc0e283835fd35aed1d8b4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,"c(-74.049, 4.656)"
753abfd0f1e151aca57dc538,8,8,8,9,9,9,9,9,9,9,9,9,11,11,12,12,12,13,13,25,25,30,"c(-74.044, 4.698)"
420fca63ab76616bd14f63c8,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,5,5,6,"c(-74.0718702, 4.7296403)"
87660f48a9c65937d0b79b3f,2,7,7,7,7,17,17,17,17,17,18,18,19,21,21,21,21,21,21,29,29,30,"c(-74.055, 4.683)"
753b9a39d7e3ca15a7bae4c1,1,1,1,1,1,1,1,1,1,2,2,2,6,6,6,6,6,6,6,9,9,13,"c(-74.06079, 4.72646)"
40db2a5566861d1828248434,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,3,21,21,21,"c(-74.03373, 4.76669)"
f007b325a4ef00d267599fbc,0,0,0,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,13,13,14,"c(-74.055, 4.756)"
3c4fded1c912d22247d48139,3,7,8,8,8,8,8,8,8,8,8,8,13,14,15,15,15,15,15,23,23,29,"c(-74.0530014038, 4.7020001411)"
399099d2ecc2414bc06d99f9,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,9,11,"c(-74.029, 4.708)"
446a69077563b1b984aa31f4,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,47,48,51,"c(-74.0744798, 4.6074085)"
2addb3bb0a748d7ca5f1f0b7,4,9,9,9,9,20,20,20,20,24,24,24,24,28,29,29,29,29,29,34,34,36,"c(-74.055, 4.688)"
d96ac9a21fefefcde13cda4f,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,7,"c(-74.028, 4.71)"
b458c1f1f0a93578966b7b20,1,6,7,10,10,10,10,12,12,12,12,12,13,13,13,13,13,13,13,17,18,21,"c(-74.1106213, 4.6676193)"
f96f5cd43bd094b74c920b23,4,4,5,5,5,6,6,6,6,6,6,6,8,17,17,17,17,17,17,29,30,33,"c(-74.052, 4.669)"
a5dd4255a7d859dae3c18baa,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,28,28,28,"c(-74.04, 4.706)"
7037e3087a441bea74726dce,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,7,8,"c(-74.030552, 4.709027)"
1812e1367a201641a7b2ca5e,2,2,2,2,2,2,2,2,2,3,3,3,7,7,8,8,8,8,8,10,10,15,"c(-74.063, 4.724)"
9548ef72a1966907479338aa,2,4,4,4,5,10,10,10,10,10,11,11,11,12,12,12,12,12,12,16,16,17,"c(-74.055, 4.679)"
bbd7f2e36dcd918b4f79d727,1,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,17,17,18,"c(-74.0497439, 4.7116276)"
0323393b14cfb64604995bf2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,10,"c(-74.0575933456, 4.7399697037)"
daad5b44f940b2813dec4f16,1,6,6,6,7,7,7,7,7,7,7,7,8,8,8,13,13,14,14,53,54,57,"c(-74.0694774, 4.6042959)"
cab2d2050b1f3c6e4b1c9499,5,5,5,5,5,5,5,5,5,5,5,5,6,6,11,11,11,11,11,29,29,42,"c(-74.038, 4.722)"
7cec35f1f4a4e5df7d46ae0f,5,6,7,7,7,7,7,7,7,7,7,7,12,13,14,14,14,14,14,21,21,29,"c(-74.052043, 4.702336)"
5b932f29356bd20c4177e45b,6,6,6,6,6,7,7,7,7,7,7,7,10,10,11,11,11,12,12,22,22,35,"c(-74.0459673, 4.6942178)"
0ba8829f79eca7b7318cc37a,3,3,4,6,6,7,7,8,8,8,8,8,9,9,9,9,9,9,9,10,11,16,"c(-74.105, 4.671)"
b2ac3ca59112e41c7df3e1fe,2,8,8,11,11,14,14,14,14,15,15,15,17,18,24,24,24,24,24,26,26,39,"c(-74.0476626, 4.728923)"
e1f203ee3321f5f94f2cc0e6,0,0,0,2,2,2,2,2,2,3,3,3,3,3,5,5,5,5,5,13,13,17,"c(-74.115, 4.662)"
6411845df23a5a7f54cf4c81,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,"c(-74.129, 4.708)"
dfb57c7c02d71e445c0ebc04,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,29,29,29,"c(-74.0378522873, 4.7020115553)"
c7063a41f873a33202fcc095,0,2,2,2,2,2,2,2,2,2,2,2,3,4,7,7,7,7,7,10,10,11,"c(-74.0833392, 4.6446271)"
c871ebc74f1c46c6a5667b96,0,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,11,11,11,"c(-74.139425, 4.634251)"
8c61ecd0024129fe908c09aa,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,"c(-74.109, 4.742)"
2b8a94a3bce434c3cddee422,0,0,0,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,10,10,12,"c(-74.060262, 4.7416775)"
3d7a8c172a434f1a2bed4e27,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,5,7,"c(-74.05, 4.658)"
5b5667645cc77a241fb83fa2,3,7,8,8,8,12,13,13,13,13,13,13,15,25,25,25,25,25,25,41,41,45,"c(-74.057, 4.672)"
e1a60d73ade24f164d3d1af3,5,5,5,5,5,6,6,6,6,6,6,6,7,7,8,8,8,9,9,19,19,23,"c(-74.042, 4.696)"
acb91d9b2b4044e95b421283,4,4,4,4,4,4,4,4,4,5,5,5,6,6,10,10,10,10,10,15,15,29,"c(-74.0424988175, 4.7269368753)"
23d7afad12cf4b4542e1df1d,2,2,2,2,2,2,2,2,4,5,6,7,7,7,7,7,7,7,7,17,17,27,"c(-74.096717, 4.633413)"
4fc8100568c1e31e4e7a0c03,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,"c(-74.079, 4.718)"
781910f670b2a91e19147766,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,20,"c(-74.04, 4.708)"
0cbdb98a0b309dd90ffa0a22,0,0,0,0,0,4,4,4,4,4,4,4,4,5,5,5,5,5,5,13,13,15,"c(-74.027, 4.696)"
1215225e2367672d1a6f97f7,9,9,9,11,11,13,13,13,13,14,14,14,16,17,23,23,23,23,23,30,30,43,"c(-74.045, 4.726)"
8acf61b0e066832734199251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,"c(-74.0549953, 4.6455189)"
040c6920d0abba4fe831c6fa,3,3,4,4,4,6,7,8,8,8,8,8,10,18,18,18,18,18,18,39,40,44,"c(-74.054667, 4.667102)"
16375e4a3a4f9c5a4c0fab23,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,7,8,8,"c(-74.0508770943, 4.6622869404)"
e95a53408393619bf79bc3e1,2,4,4,4,4,4,4,4,4,4,4,6,6,7,10,10,10,10,10,20,20,26,"c(-74.083, 4.65)"
cd6b2e8aa25498ce83e0cf82,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,18,18,22,"c(-74.0426937, 4.6984658)"
d57868176f2a8d14cec3c9ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,"c(-74.052, 4.652)"
8a1ddcc3cef922d164109dea,2,4,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,6,6,19,20,24,"c(-74.059479, 4.6601714)"
a55ed572efeb958261b2dcd5,2,3,3,3,3,4,4,4,4,4,4,4,6,6,7,7,7,7,7,10,10,15,"c(-74.041, 4.692)"
c234909346bc6faa2f97404d,3,8,8,8,8,17,17,17,17,17,17,17,18,20,20,20,20,20,20,30,30,32,"c(-74.0533447266, 4.6842400146)"
3f2e9d4a6fbe100c13dda42a,3,3,3,4,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,8,8,11,"c(-74.1129989624, 4.6040000916)"
99e113293645cb3259358486,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,3,8,8,9,"c(-74.1155541, 4.7159894)"
56b73be7dc1382a85841b4ab,0,0,0,4,4,5,5,8,8,8,8,8,9,10,11,11,11,11,11,14,14,15,"c(-74.0367138, 4.7356043)"
75138ae2a398978160bb8269,9,9,9,10,10,11,11,11,11,15,15,15,20,21,26,26,26,26,26,37,37,54,"c(-74.042, 4.72)"
18690d96727196f413841080,3,3,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11,12,14,"c(-74.052, 4.675)"
1e6774cad7ec3751fb537e5c,0,3,3,3,3,3,4,6,6,6,6,6,6,6,6,6,6,6,6,18,18,19,"c(-74.076479, 4.678562)"
e078402e419aadba1d5ccd95,1,1,1,1,1,3,3,3,3,5,5,5,5,6,7,7,7,7,7,19,19,21,"c(-74.036, 4.697)"
2f297236f44c83ef4373ff02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,"c(-74.118, 4.713)"
e4a2ec613eb9c528033eb75d,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,16,17,19,"c(-74.0507735, 4.6750906)"
e31671b3bbe3c0a64c9232aa,6,10,10,11,11,11,14,15,15,15,15,15,15,17,17,17,17,17,17,34,34,36,"c(-74.108, 4.708)"
64b091a475b47de5901dcf72,2,10,10,10,10,10,10,10,10,10,10,10,11,11,11,16,16,16,16,62,64,67,"c(-74.071, 4.608)"
