property_id,bank,bus_station,casino,childcare,cinema,clinic,college,community_centre,conference_centre,dentist,doctors,events_venue,fast_food,hospital,kindergarten,library,love_hotel,marketplace,monastery,parking,police,restaurant,geometry
477187a12ba7a8d1960e3b56,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,3,3,6,"c(-74.0596028, 4.7189183)"
61d2486b1a466d154e2fc5dd,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,11,12,13,"c(-74.0685151, 4.6580766)"
a38af3ac22f6f1f3c5d9c125,0,0,0,0,0,6,6,6,6,8,8,8,8,9,9,9,9,9,9,20,21,23,"c(-74.0340489149, 4.7017068125)"
4c0bb6de0ea439739d5a4b36,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,"c(-74.025884, 4.7046348)"
b6a4c1ff31a191c6749f2198,8,8,8,10,10,12,12,12,12,14,14,14,18,19,25,25,25,25,25,32,32,53,"c(-74.045, 4.724)"
a38cb38cb5ad981ce343da57,4,6,7,7,7,13,18,19,19,24,25,25,32,37,37,38,38,38,38,74,75,118,"c(-74.0654833, 4.630665)"
c9dfc098b248a89041f8be3b,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,12,12,14,"c(-74.0357986, 4.7258058)"
69b24b7b6183fc9d1c51511c,0,2,2,2,2,2,2,2,2,2,2,2,5,7,7,7,7,7,7,11,11,11,"c(-74.0839996338, 4.7399997711)"
16cfd9b40a1330e5f35db34c,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,14,14,16,"c(-74.0291674, 4.7128399)"
ce02c66e2ba676a7b810fe5a,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,7,"c(-74.0950012207, 4.734000206)"
5da6bbdb22defd259a6718ee,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12,13,14,"c(-74.031, 4.703)"
d464549f1724260942f42eed,3,9,9,10,10,16,16,16,16,18,18,18,18,19,20,20,20,20,20,26,27,31,"c(-74.055, 4.695)"
db087df6b8cca009512482a0,1,1,1,1,1,4,4,4,4,6,6,6,6,7,8,8,8,8,8,23,23,26,"c(-74.035, 4.698)"
fae77a7c87fc5b3a70dcd532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,4,4,"c(-74.0819818, 4.754965)"
3a443c125436affdefc50a5e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-74.082, 4.709)"
fcba6e09c092837d8e3ebe1e,2,2,2,3,3,3,3,3,3,4,4,4,6,6,9,9,9,9,9,11,11,16,"c(-74.041, 4.73)"
250162bad9e220f3ceffccff,0,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,5,5,13,"c(-74.0674645, 4.7145544)"
6d818a70171408ae2391f688,5,6,7,7,7,7,7,7,7,7,7,7,12,13,14,14,14,14,14,21,21,29,"c(-74.0520439, 4.7023363)"
fb17bc76c2885b8caace9f70,2,7,7,7,7,17,17,17,17,19,20,20,21,23,23,23,23,23,23,30,30,31,"c(-74.0555036, 4.6846627)"
e8b26a4fa56bbe1ad3cedac3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"c(-74.04771, 4.655559)"
8fb4c556a996252a35e40dcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-74.084, 4.714)"
8e41b2990cde04d96a0998fe,3,9,9,9,9,18,18,18,18,20,21,21,21,22,22,22,22,22,22,28,28,30,"c(-74.06, 4.686)"
924b177b9ca9d084fc4ac4f4,3,8,8,9,9,13,13,13,13,13,13,13,16,18,19,19,19,19,19,28,29,36,"c(-74.054111, 4.696287)"
a8ce723ac99034e028cf3adb,2,4,4,4,4,5,6,6,6,8,8,9,11,11,11,11,11,12,12,20,20,24,"c(-74.075756, 4.6467926)"
42ceaa575d8f41e3af70d84b,1,4,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6,11,12,15,"c(-74.0566683, 4.7125824)"
4bdfb733cab365f8f3fed15d,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,"c(-74.0277099, 4.7097592)"
a3268a7797c2523c59b31d9b,8,8,8,9,9,12,12,12,12,12,12,12,16,16,17,17,17,18,18,31,31,50,"c(-74.048, 4.696)"
741ef162f4284de215726667,0,3,3,3,3,3,4,7,7,7,7,7,7,7,7,7,7,7,7,33,33,33,"c(-74.0494667, 4.7632184)"
f07e5d263a995128927639d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,"c(-74.1166552, 4.6788799)"
769938288c91272f252fca14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-74.0439343321, 4.6656743465)"
4c72009d7c327e94206ed2e4,2,6,6,6,6,13,13,13,13,16,16,16,16,18,20,20,20,20,20,25,26,30,"c(-74.060944, 4.6932829)"
d15007712079ad93376a9e88,3,3,3,3,3,4,4,4,4,5,5,5,5,6,7,7,7,7,7,16,16,17,"c(-74.0391312, 4.6957312)"
741e533685213fe3792c0b65,2,10,10,10,10,23,23,23,23,26,27,27,28,32,33,33,33,33,33,40,40,42,"c(-74.056, 4.687)"
82215fe74bcd30e31e53e45c,0,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,5,5,5,"c(-74.084, 4.697)"
3aa1f8744ca7c77445c0cb2b,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,6,6,7,"c(-74.106, 4.676)"
a230fa77676ade65e18f9a53,3,3,3,3,3,6,6,6,6,6,6,6,7,7,9,9,9,9,9,22,22,25,"c(-74.031, 4.716)"
c9bec9a9b3979a99d1fbd7b8,1,2,2,2,2,5,5,5,5,5,5,5,6,6,7,7,7,8,8,10,10,18,"c(-74.043461, 4.6925042)"
df86a8a94d8dca20d1df7104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,"c(-74.135, 4.667)"
10260e9c8d48efd3b9dc2994,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,17,17,23,"c(-74.0432135, 4.6974538)"
8274bfa40d80b4f159e674cb,0,0,1,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,7,"c(-74.098, 4.68)"
9707cff4701ae83951c35dbc,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,5,"c(-74.1193002462, 4.7292240162)"
69f89f578c12e3085440ff2e,1,8,8,8,9,9,9,9,9,9,9,9,10,10,10,15,15,15,15,51,53,57,"c(-74.069, 4.608)"
88e4f8f05bc6d740de928cf5,1,1,1,1,1,2,2,2,2,3,3,3,3,4,5,5,5,5,5,11,11,15,"c(-74.036, 4.693)"
b0d546e3c1967795c1e91206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-74.1490857, 4.6916071)"
1eef0742deceb8fb34d8e222,1,1,1,1,1,7,9,11,11,11,14,14,18,22,22,23,23,23,23,44,44,66,"c(-74.061, 4.633)"
8048ce88593bbadf942f12f7,0,0,0,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,16,16,20,"c(-74.0564441, 4.735756)"
bdf7cc70ce4a58ea9c3c2831,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,9,9,10,"c(-74.1452778, 4.6362588)"
9185680153424fa989012b26,4,4,4,4,4,5,5,5,5,5,5,5,5,5,6,6,6,6,6,15,15,18,"c(-74.0409825, 4.6961296)"
c5534c4fb3a96191d4f8d64e,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,6,8,12,"c(-74.143, 4.622)"
22133da061fb752d100d60b2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,20,"c(-74.0404486656, 4.7078711458)"
64c9250ad42719c5423b5538,0,4,4,5,5,6,6,7,7,7,7,8,8,8,9,10,10,10,10,26,26,29,"c(-74.0527782, 4.7366847)"
61ccae221dfdb54deda9d3f7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,"c(-74.045, 4.67)"
ff1e45bbb0b14181ad53ffd8,4,4,4,4,4,4,4,4,4,4,4,4,5,5,6,6,6,6,6,25,25,30,"c(-74.0335903, 4.7220592)"
ae1eb3cb314d2f2d33f37d39,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,11,13,"c(-74.03, 4.705)"
805f84df4ba336d4ebf5aa1f,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,25,25,26,"c(-74.047347, 4.681055)"
824c9a20bc9c961304d96f93,0,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,6,6,7,"c(-74.0757659, 4.7272399)"
908cb5166664fd68743129a6,3,3,3,4,4,5,5,5,5,5,5,5,6,6,6,6,6,6,6,31,31,31,"c(-74.044, 4.706)"
02a20b83c1b878ddc6769560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,"c(-74.0637302399, 4.7662932581)"
398f7f1565b8acc94c1e6318,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,"c(-74.074, 4.705)"
ceac4fab85c77eb9cdfe6d47,6,6,6,8,8,8,8,8,8,8,8,8,10,10,16,16,16,16,16,23,23,40,"c(-74.043, 4.725)"
e4192029fa17aea5e710c030,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,9,9,10,"c(-74.0853318, 4.6465584)"
2629ec01d507efcc1e4453c1,0,0,0,1,1,1,1,4,4,4,4,4,4,4,5,5,5,5,5,8,8,8,"c(-74.036, 4.732)"
78204ec3ed034e92cb8c3910,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,12,13,"c(-74.067955, 4.749934)"
1283e1afecb1f26255c766b9,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,"c(-74.0656009, 4.7092735)"
6bd9f90f220ac128d6e5403d,4,4,4,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,12,"c(-74.1022944, 4.6932836)"
bc48a2bdffb9451c0bdae088,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,4,4,4,12,13,13,"c(-74.0609638, 4.758108)"
0a78c184760232d69d923611,4,6,6,9,9,10,10,10,10,14,14,14,18,20,23,23,23,23,23,34,34,48,"c(-74.049, 4.72)"
e6a9e60ef90dc6977f03cb1d,0,0,0,1,1,1,1,4,4,4,4,4,4,4,5,5,5,5,5,8,8,9,"c(-74.0357499, 4.7306261)"
198ef2409d5903a8d0773934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,"c(-74.049638, 4.652064)"
6a544f3c8e0eb3b165c126e2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,12,16,"c(-74.0534393, 4.6560408)"
bf8ad6814457d7d31b4d1dc4,2,4,4,4,5,9,9,9,9,9,9,9,10,11,11,11,11,11,11,26,26,28,"c(-74.05, 4.682)"
92d99bb111f57202b85c3df1,1,1,1,2,2,3,3,3,3,4,4,4,7,7,8,8,8,8,8,8,9,14,"c(-74.0997371, 4.6855492)"
0c3fb4b698749f42f7a58e53,0,0,0,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,9,9,11,"c(-74.063146, 4.743723)"
5b06bff10f7f3c78784d2af8,4,5,5,5,5,12,12,12,12,12,12,12,15,16,17,17,17,18,18,24,24,33,"c(-74.0488815234, 4.6887954862)"
8f3c8e4c95477c171b5ea7f7,1,5,5,5,5,8,8,8,8,8,9,9,9,9,9,9,9,9,9,15,16,16,"c(-74.058, 4.677)"
ee17af8415d7a454687181ff,3,4,4,4,4,5,5,6,6,6,6,6,7,7,7,7,7,7,7,19,21,26,"c(-74.0571348, 4.6584095)"
f4c09bee9dba764b60bcc8c9,0,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,16,17,17,"c(-74.0783643723, 4.6618061829)"
5805a708bb2a83c11fd880a7,1,3,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,7,"c(-74.097, 4.704)"
bbfca366e25bd059e02daefa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,"c(-74.0515380778, 4.6539802409)"
a371b603d4d6cc696fe1068c,1,1,1,1,1,1,1,1,1,2,2,2,5,5,5,5,5,5,5,8,9,10,"c(-74.0659271, 4.7290131)"
3489e3921ad8c3c55b430697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,10,"c(-74.053, 4.653)"
d2cadeaa9e44ea9506f6df93,1,6,6,6,6,16,16,16,16,16,18,18,19,21,21,21,21,21,21,28,28,29,"c(-74.056, 4.683)"
0fb928ae563bf2bf3f38a3b7,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,9,9,10,"c(-74.027, 4.72)"
7da320289a08a765f2b48c26,3,3,3,3,3,3,3,3,5,6,7,8,8,8,8,8,8,8,8,18,18,29,"c(-74.097, 4.633)"
fd906ed1bedffbe4477a243b,3,10,10,11,11,13,13,13,13,14,14,14,17,18,24,24,24,25,25,29,29,41,"c(-74.0487306, 4.72799)"
cf16b77d28f46adc99848ae9,7,7,8,9,9,9,9,9,9,9,9,9,13,15,16,16,16,16,16,28,28,35,"c(-74.0483880043, 4.7026745042)"
175dbbb123d5f3aa24253d70,1,1,1,1,1,1,1,1,1,2,2,2,6,6,7,7,7,7,7,9,9,14,"c(-74.0607225, 4.7246642)"
c6c4a0935894d1a26d241df9,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,11,12,"c(-74.048873, 4.710757)"
de3c8ae090615293f54576dd,3,4,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,6,6,11,12,17,"c(-74.066, 4.663)"
fa174a9c4abcd1f85a373d3b,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,"c(-74.047, 4.665)"
4f004613bd52a49312218411,0,0,0,2,2,3,3,6,6,6,6,6,7,9,10,10,10,11,11,13,13,16,"c(-74.0344313, 4.7374012)"
f24be821ea427aa1baad0e96,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,10,10,11,"c(-74.1292932, 4.6704414)"
b4472b0498b80193a8c6cf80,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,28,28,28,"c(-74.043, 4.706)"
0c28771fab3675c9188e2b9f,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,6,6,10,"c(-74.060333, 4.723474)"
3148fe8ac80c37d7b8656efe,3,5,5,5,5,6,7,7,7,8,8,8,10,12,12,13,13,13,13,24,26,33,"c(-74.0620343, 4.6509167)"
9f695362160775c0314764ed,0,2,2,2,2,2,2,2,2,2,2,2,4,5,5,5,5,5,5,6,6,6,"c(-74.05848, 4.705714)"
c171fc6400b41af661761f68,0,7,7,9,9,10,10,10,10,10,11,13,13,13,14,14,14,14,14,26,26,30,"c(-74.051, 4.737)"
14e0dc74caaaae2ff02164ed,0,6,7,7,7,7,8,8,8,8,8,8,9,10,10,10,10,10,10,18,18,18,"c(-74.07465, 4.664441)"
ddc04e4049db7c2e417215d3,3,4,5,5,5,5,5,5,5,5,5,5,10,11,12,12,12,12,12,19,19,24,"c(-74.052, 4.703)"
aef7c755c1bd0b4b146a51da,0,0,0,2,2,2,2,4,4,4,4,4,6,6,10,10,10,11,11,21,21,31,"c(-74.0557516, 4.73068)"
c49a7edc6a565400c35df634,0,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,10,10,10,"c(-74.0903187, 4.7446559)"
8744f95e326aeca6b18fd2c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,"c(-74.028, 4.723)"
b4cc056ff11d073f004d4c76,3,10,10,10,10,14,15,15,15,15,16,16,17,27,27,27,27,27,27,41,42,44,"c(-74.058, 4.673)"
a9087fe87d8657074c4a6bde,0,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,9,9,14,"c(-74.074679, 4.720795)"
ae35f5553724d53c1a52ca3f,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,11,13,"c(-74.048, 4.673)"
0533d44cd0017d11d6ed5e1b,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,8,10,"c(-74.029, 4.706)"
9f5ad68b11eebc5a47c0165e,4,4,4,5,5,6,6,6,6,6,6,6,6,6,7,7,7,7,7,19,19,22,"c(-74.042, 4.699)"
6ebcc21ad667a9bfdd407d70,3,7,8,8,8,12,13,13,13,13,13,13,15,25,25,25,25,25,25,41,41,45,"c(-74.057, 4.672)"
1a80851ac531d0e042bf6f80,5,5,5,5,5,5,5,5,5,5,5,5,6,6,11,11,11,11,11,22,22,33,"c(-74.04, 4.723)"
1298b7fdf463c097b45eebc7,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,12,12,12,"c(-74.0260009766, 4.751999855)"
0c3428e73c12207aac5c5244,1,1,1,1,1,2,2,2,2,3,3,3,6,6,7,7,7,7,7,8,8,17,"c(-74.066, 4.722)"
e977e0d32a2515fa78bce89f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,"c(-74.052, 4.653)"
063bce3f6ecb34f4568b430a,1,6,6,7,7,9,9,9,9,9,10,11,11,11,11,11,11,11,11,11,11,11,"c(-74.049544, 4.746205)"
248a3c4da4899a940e5058f8,4,10,10,11,11,16,16,16,16,17,17,17,19,21,22,22,22,22,22,31,32,40,"c(-74.054, 4.696)"
c1f41f56fce854e0c39e44d5,3,3,4,4,4,5,5,5,5,5,5,5,7,16,16,16,16,16,16,28,29,32,"c(-74.052, 4.668)"
70e730701c26c70895d421d7,1,6,6,6,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,18,19,20,"c(-74.1058623791, 4.6547053247)"
60cd858481da760e256c77a7,3,12,12,12,12,25,25,25,25,29,29,29,29,33,34,34,34,34,34,38,38,40,"c(-74.056, 4.689)"
0be360eb1471cc743e2711e4,3,3,3,3,4,6,6,6,6,6,7,7,7,7,7,7,7,7,7,20,20,21,"c(-74.0522533698, 4.6773494187)"
2d23a4cbca30becfc2fcb443,3,7,7,7,7,8,9,10,10,10,10,10,14,16,17,18,18,18,18,25,26,35,"c(-74.078, 4.634)"
72cc74e7b433f3ad3161c477,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,16,17,"c(-74.032, 4.703)"
3fe5dc6dffc7a7cf76443e42,10,10,11,12,12,12,12,12,12,12,12,12,14,14,14,14,14,15,15,31,31,45,"c(-74.0454315, 4.6979947)"
fb5dcf0a3206f9a24c0d814c,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,11,12,15,"c(-74.145609, 4.6408449)"
ac9e09362da122b58861564c,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,5,7,"c(-74.05, 4.658)"
ec1ae01b0c1e6cf4bca9e499,0,0,0,0,0,0,1,4,4,4,4,4,9,10,10,10,10,11,11,16,17,25,"c(-74.16, 4.614)"
cbec39dd088d7a860a290350,1,4,4,4,4,6,7,7,7,7,8,8,8,9,10,10,10,11,11,22,23,24,"c(-74.066, 4.619)"
769ca48eb299f5aec37c3787,0,7,7,8,8,9,9,9,9,11,12,14,14,14,15,15,15,15,15,23,23,28,"c(-74.0459366, 4.740294)"
a43eb5bd450fd687b1ead7cb,1,5,5,5,5,14,14,14,14,14,15,15,16,18,18,18,18,18,18,29,29,31,"c(-74.0542094, 4.6833946)"
413cf7b87e14fe20e41bc5c4,6,6,6,8,8,8,8,8,8,9,9,9,14,15,20,20,20,20,20,28,28,49,"c(-74.044, 4.724)"
29cb92f33e35cfcf0187d41f,3,5,5,5,5,8,8,8,8,8,9,9,9,10,10,10,10,10,10,20,20,22,"c(-74.056, 4.675)"
6c85d251770253a959be35ab,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,13,14,18,"c(-74.056, 4.654)"
a23cd49f21c0a676ae6b81d1,6,6,6,6,6,6,6,6,6,6,6,6,7,7,9,9,9,9,9,30,30,34,"c(-74.034, 4.718)"
55c7cfe3d370a0cee09c7f58,0,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,9,"c(-74.043, 4.689)"
24e3a97f5b2f2c225a1517fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,"c(-74.0628531, 4.7007386)"
e1bde14235c0a81a13b8b0d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,"c(-74.077, 4.719)"
7c826c04b4d945288a85cbf6,0,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,8,9,10,"c(-74.0581662, 4.6993124)"
c8126df7724d91543d2d965d,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20,20,22,"c(-74.048, 4.678)"
18e1ef2c85d3ffbf65501f83,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,8,8,9,"c(-74.0942323208, 4.671468851)"
71f91dec273384fa7fc8b6d3,3,12,12,12,12,21,21,21,21,24,25,25,25,27,28,28,28,28,28,36,36,39,"c(-74.060679, 4.688624)"
da757ea5a03470390e747829,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,5,6,7,"c(-74.0631229314, 4.7331834946)"
632d3ede41d7278114043bdf,5,6,6,6,6,13,13,13,13,13,13,13,16,17,18,18,18,18,18,25,25,34,"c(-74.049, 4.689)"
33fb5a3c585e122b4d5c4fd9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,6,"c(-74.045, 4.672)"
5dfa919a189465be30f86a83,8,11,11,14,14,16,16,16,16,20,20,20,24,26,33,33,33,33,33,43,43,61,"c(-74.047, 4.72)"
ba121cd74545e0d9fc146529,1,6,6,7,7,8,8,8,8,11,11,11,13,14,14,14,14,14,14,24,24,30,"c(-74.05, 4.716)"
75b6215cf1fc6c92dc9abb5f,3,5,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,12,14,17,"c(-74.064, 4.697)"
6ed9202fb2fca46be1bf814f,0,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,14,14,14,"c(-74.080376029, 4.6654147341)"
dcdb98a23ad8b27635d7a1b2,1,1,1,2,2,2,2,2,2,2,2,2,3,3,5,5,5,5,5,20,20,25,"c(-74.0366441, 4.7254074)"
49f8ecb8a5abc46e48dfcc6e,8,8,9,10,10,10,10,10,10,10,10,10,13,15,16,16,16,16,16,28,28,37,"c(-74.049, 4.701)"
6b972ac53643e3c04fbcf62f,1,7,7,8,8,14,14,14,14,15,15,15,16,18,20,20,20,20,20,29,30,34,"c(-74.055, 4.696)"
8de2fdeda6b47a8705df2206,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,14,14,15,15,37,39,41,"c(-74.0674067, 4.6125675)"
