property_id,bank,bus_station,casino,childcare,cinema,clinic,college,community_centre,conference_centre,dentist,doctors,events_venue,fast_food,hospital,kindergarten,library,love_hotel,marketplace,monastery,parking,police,restaurant,geometry
ab1b03e2aa0f1e7e5ac821f9,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,4,"c(-75.6128615141, 6.2441345997)"
21b2f5293e794511fdebc390,0,0,0,0,0,5,5,5,6,6,6,6,6,8,8,8,8,8,8,15,17,18,"c(-75.591, 6.25)"
c9a7bca6050b1eba349621d0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,3,3,3,3,6,6,6,"c(-75.569, 6.214)"
b1e7102f2739895ce63eef81,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,"c(-75.602807, 6.217403)"
5c53a3f36a9b80ae7353447b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-75.5611485, 6.2108183)"
24212c1f3c433aa5e246cfe9,1,1,1,1,1,1,3,3,3,3,3,3,3,3,4,5,5,5,5,9,9,9,"c(-75.609, 6.253)"
eebae64c6457c62b07b589e8,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,"c(-75.60309, 6.2186012)"
7dc5fa534a7068d25d5c01d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-75.5695223808, 6.1939951618)"
8395277d078577c0a1208a76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-75.55599, 6.2159)"
79bf0a21c07075ef853596ce,0,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,11,11,"c(-75.5830001831, 6.2300000191)"
38d66f999a2e7b3b3c3420dc,0,0,1,1,1,7,7,7,7,7,7,7,7,8,8,8,8,8,8,14,14,14,"c(-75.572, 6.203)"
47421ad3d047e8425a3f873f,0,0,2,2,2,4,4,5,5,5,6,6,7,7,7,7,7,7,7,11,11,14,"c(-75.6041398, 6.2427931)"
51a493e4f93235bceaceb734,0,0,1,1,1,7,7,7,7,7,7,7,7,8,8,8,8,8,8,14,14,14,"c(-75.572, 6.203)"
a0e81e21e7c9398a0df4e431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,"c(-75.5640805, 6.2060094)"
bf548fa86a969a37aab1712b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"c(-75.5581484, 6.2351748)"
0760d3dda3fa5f1c02911b8a,0,0,0,0,0,3,3,3,3,3,3,3,3,5,5,5,5,5,5,12,12,12,"c(-75.5889968872, 6.251999855)"
117073f88befa66602487602,0,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,16,16,18,"c(-75.58983, 6.232011)"
3265d67d9dc8a33e20db5022,0,0,1,1,1,7,7,7,7,7,7,7,7,8,8,8,8,8,8,14,14,14,"c(-75.572, 6.203)"
94e75225f62b80398f2e463e,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,5,6,"c(-75.5902056253, 6.2641946866)"
d83182945fe68a4c209451f7,1,1,1,1,1,1,1,2,3,3,3,9,9,10,10,10,10,10,10,18,18,19,"c(-75.581523, 6.2423547)"
4eeed3bfbbac342f14f69d84,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,8,8,8,"c(-75.5724699209, 6.1996130493)"
ccfd13951ae3aa25ad418639,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,"c(-75.6029968262, 6.2140002251)"
2a40c2ee541e780487e454eb,0,0,0,0,0,3,3,3,3,3,3,3,3,7,8,8,8,8,8,12,12,12,"c(-75.5820996, 6.2737826)"
b73c768777ba95afa8c12adc,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,14,14,14,"c(-75.575535, 6.2004)"
dba9349e4985741199543a60,4,4,4,4,4,18,18,18,18,18,18,19,21,21,21,21,21,21,21,28,29,34,"c(-75.594, 6.244)"
000da9cf0c5ae1671da614cb,1,1,1,1,1,4,6,8,8,9,9,9,9,11,11,11,11,12,12,13,13,13,"c(-75.5959109703, 6.256770746)"
7321b388fb96bf75390c4609,0,0,1,1,1,10,11,11,11,11,11,11,12,13,13,13,13,13,13,27,27,27,"c(-75.5739497169, 6.2066381506)"
183a247cd0d1e484d7a603cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-75.559, 6.21)"
cb49daa37f24f215468224fe,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,8,8,9,"c(-75.6038412452, 6.2492165366)"
f14cb0e14e057fcd03ec2afe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,5,5,"c(-75.594, 6.225)"
571ede16760472da0eac9cdd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,"c(-75.556, 6.187)"
6c43f357553bf98075874969,0,0,0,0,0,0,0,0,1,1,1,8,8,9,9,9,9,9,9,15,15,17,"c(-75.581, 6.243)"
8c12ee6a5c07313767a23d5a,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,"c(-75.6062364578, 6.244742515)"
b029b4a1c55dd8b96830d4a5,1,3,3,3,3,3,3,3,3,3,3,3,3,6,6,7,7,7,7,10,10,11,"c(-75.5994057, 6.2288736)"
7bcec904f57429ab9586fe64,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,3,4,4,"c(-75.5920028687, 6.2670001984)"
8074bd000e88b0cffd1ab4f3,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,3,3,3,3,7,7,7,"c(-75.5762932, 6.1958784)"
9b300b5b9bf2285f1b01ce6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,"c(-75.5525852, 6.1859384)"
a800e9e80d943d36f7246429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,"c(-75.555, 6.209)"
732865ce5800bae882b2142c,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,7,"c(-75.6052064896, 6.2458090314)"
857388a06709d5efa1001aed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-75.5949491, 6.1969069)"
e57a7fa36ee70c904d7822bf,5,7,7,7,7,9,11,11,11,11,11,11,11,13,13,13,13,14,14,14,15,15,"c(-75.5633377, 6.2484961)"
a6a0e20d6369a3e25a0eff11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,"c(-75.5632781982, 6.2058131836)"
113cbf0c9f291de3b4775116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,6,6,"c(-75.5899963379, 6.2680001259)"
673a0add4c37c84d157daa44,0,0,0,0,0,3,3,3,4,4,4,4,4,6,6,6,6,6,6,11,11,11,"c(-75.59013, 6.256864)"
e1dd07c86a53ea258faad2fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,"c(-75.5630289947, 6.1980352288)"
794b89e45ef2e0eaaf51ce2c,0,0,1,1,1,10,11,11,11,11,11,11,12,12,12,12,12,12,12,21,21,21,"c(-75.572623777, 6.2089461338)"
ee1d484f77e64894d400f14c,0,0,1,1,1,7,7,7,7,7,7,7,7,8,8,8,8,8,8,14,14,14,"c(-75.572, 6.203)"
f94c3c005f8d932387c2e6c5,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,3,3,3,3,6,6,6,"c(-75.5688113878, 6.2129028306)"
ad87ab53f438fc5657745962,2,2,2,3,3,11,11,11,11,11,11,11,13,13,13,13,13,13,13,15,17,22,"c(-75.5952377319, 6.2457141876)"
566840d1c9e8cf9b0c4191eb,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,3,10,11,12,"c(-75.5917547, 6.2696332)"
1b3599da5be943a1b6d1cae0,1,1,1,1,1,4,4,4,4,4,4,4,4,6,7,8,8,8,8,15,15,16,"c(-75.5845946164, 6.2746174577)"
ce6ea9c8448e1351ba199121,0,0,1,1,1,7,7,7,7,7,7,7,7,8,8,8,8,8,8,14,14,14,"c(-75.572, 6.203)"
fdbfe00f2474ccedd8540971,1,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,12,12,14,"c(-75.5947383, 6.2335721)"
872241d0e340d1bbdfcdb6fc,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,6,6,8,"c(-75.5745434761, 6.2217052317)"
bbe897cdcf6f287f20f80389,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,"c(-75.5579996109, 6.1955097606)"
68e68bdf03cc9e1c0222b7fe,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,3,5,5,5,12,13,13,"c(-75.596802, 6.2769988)"
d1c103d3e001a64e64fc48e4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,"c(-75.6021939, 6.2026874)"
93b6e2815a694d0378f3c1a0,0,0,0,0,0,6,6,6,6,6,6,6,8,10,10,10,10,10,10,12,14,17,"c(-75.5936237, 6.2485893)"
870782cd1463cb230e1c2bf2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,"c(-75.561579, 6.1877154)"
729e688208a7360454bee03a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,4,4,"c(-75.5592713, 6.1925672)"
a587ae94e5cc172651b41c9e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,14,14,16,"c(-75.5807499, 6.2582693)"
6154713cc9b99ca7bef8eaee,6,6,6,6,6,21,21,22,22,22,23,23,25,26,26,26,26,28,28,32,32,37,"c(-75.5970868, 6.2415564)"
4164e536dd7353a16ab7ccff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,"c(-75.5657672744, 6.2125920632)"
8fcb7b49826bb7dcbe4a5b5a,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,"c(-75.6, 6.264)"
85c1843bcce513c907f913b1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,"c(-75.6054942, 6.247458)"
ae0ba3a7cdd64c6bc9ebbdbd,0,0,0,0,0,0,1,2,2,3,3,3,3,4,4,4,4,4,4,5,5,5,"c(-75.595, 6.265)"
e14475fb9ebab556cd5c480f,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,9,10,15,"c(-75.5839996338, 6.2449998856)"
058b82d82e64ed0863f72dc0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,"c(-75.6050321, 6.2206211)"
74d7bdcfe8279ab7e0d5ea33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-75.5563065, 6.2168879)"
2ed6885514cd617e1f8793d4,0,0,0,0,0,4,4,5,5,5,5,6,8,9,9,10,10,10,10,13,14,16,"c(-75.5915603638, 6.2467308044)"
3a935f954d944133c4a8a9f1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"c(-75.6062150002, 6.2107834998)"
f596050e3d7c49c64ffd19cc,0,0,0,0,0,4,4,5,6,6,6,6,6,8,8,8,8,8,8,15,15,15,"c(-75.588, 6.251)"
7b0b52e55786f33d38866dba,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,4,4,4,4,7,7,7,"c(-75.5525448, 6.2478194)"
b3400e4901e9ac4adaab5b3c,0,0,0,0,0,0,1,1,1,1,1,1,1,3,3,4,4,4,6,8,8,8,"c(-75.5980692, 6.2247396)"
7f094a79dc4cb82ab018242d,2,2,2,3,3,9,9,9,9,9,9,9,11,12,12,12,12,13,13,17,19,24,"c(-75.5962155, 6.2482582)"
a89406e1173ab3605c805d2b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,"c(-75.567, 6.214)"
ad5e7e644fb87cf4abb6586d,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,"c(-75.6019020081, 6.2689305716)"
dc1b55dfa2b962c962f60485,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,4,4,5,5,8,9,10,"c(-75.6028783321, 6.2549169927)"
639db97a5a3d5eae0543a649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-75.5680972, 6.192116)"
bed9bd63a27e00efcc88d0ce,0,2,2,2,2,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"c(-75.614, 6.234)"
f50e38b9be446524cfbaae08,1,2,4,4,4,8,9,11,11,11,12,12,15,16,16,16,16,18,18,21,21,22,"c(-75.6016691, 6.2365606)"
c4b8c7818b9e08ca8a7ddc72,0,0,0,0,0,2,3,3,3,3,3,3,3,5,5,5,5,5,5,12,12,12,"c(-75.572, 6.214)"
58a3db0c2b8a326a7422cbe1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-75.5726029, 6.196648)"
ab5be69bc41c721a66f28ae1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,11,11,"c(-75.5909354577, 6.2303639779)"
162a7e310b373c3d52036f30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-75.5670861202, 6.1842341383)"
41201b97c40e6a195ed5f3c9,5,7,7,7,7,8,8,8,8,8,9,9,9,13,13,13,13,13,13,15,15,15,"c(-75.5675430298, 6.2527961731)"
fdcc49224dedc4de54322c80,0,1,3,3,3,5,6,9,9,9,9,9,12,12,12,12,12,13,13,15,15,18,"c(-75.6040263176, 6.2364022821)"
4fdd9d14e9d7da884a851757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,"c(-75.5561786, 6.2042028)"
05dde656b4ebf7aa01b65b61,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,4,6,7,7,"c(-75.5941887, 6.2227062)"
61bb7736c8bbea82ba5c7aa3,0,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,5,"c(-75.5574874878, 6.26786232)"
d4171b0021df5faf8e336891,0,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,5,7,7,7,"c(-75.5995416641, 6.2265687424)"
c9c42cb9cac79db810b559bd,2,3,3,3,3,4,5,6,6,6,6,6,7,8,8,8,8,8,8,24,24,25,"c(-75.586, 6.237)"
be1bab190f364c53d21dfdc6,1,1,1,1,1,1,2,2,2,2,2,2,2,5,5,7,7,7,7,16,16,17,"c(-75.5873438, 6.2735058)"
defd258c418fd9a27013d128,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,3,3,3,3,5,5,5,"c(-75.5743175, 6.1914411)"
de6495f766447d1037b9f6d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-75.567652, 6.220312)"
3deeb4dcdfac8e82ce2d5107,5,5,5,5,5,13,13,14,14,14,14,14,15,17,17,17,17,19,19,25,25,30,"c(-75.5974525, 6.2372274)"
d91d2587dd2fdfdaf528dd04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,9,10,11,"c(-75.5911879406, 6.2697936186)"
1a8a972bdc9a5ecd8d4e82c6,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,3,3,3,3,5,5,5,"c(-75.5746936798, 6.1901766469)"
a1878d3b2fe83158a6c44998,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,"c(-75.6077170372, 6.2139405862)"
06d5f4264db6621695662a90,5,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,10,11,11,"c(-75.567, 6.248)"
06c357a5922501e4baf3ade3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"c(-75.5604799077, 6.2248811092)"
703c1cb8ea50a356ead91014,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,3,3,3,3,5,5,5,"c(-75.579157, 6.190936)"
e3873dfb62020eb7b37a3665,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"c(-75.5592858, 6.2266878)"
f82bcac0ed652c8cbad30085,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,"c(-75.5430621902, 6.2428884026)"
3654df59dc877e7889b67018,0,0,1,1,1,1,3,6,6,6,6,6,9,9,9,9,9,9,9,10,10,13,"c(-75.6061813, 6.2391952)"
0f7d3faa55fc546e75b0ff29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,6,6,6,"c(-75.6016805819, 6.2247730468)"
97a4e80d934f4aebac962aa2,0,3,3,3,3,4,7,9,9,9,9,9,9,9,9,9,9,9,9,10,10,13,"c(-75.6056839, 6.2334711)"
27ec57473475b8b41a5b06bb,0,0,0,0,0,2,3,3,3,3,3,3,4,5,5,6,6,6,6,16,16,16,"c(-75.5779631, 6.2043462)"
adcd76342c2661b5b1ef9883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-75.567, 6.193)"
47f52882167215c232fe7735,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,4,"c(-75.578, 6.187)"
ef5cb591a5745692253b8619,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,"c(-75.6000262, 6.2707765)"
2ffaf9620b70e89218583670,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,4,"c(-75.5789422989, 6.1886833654)"
49bbe920d533e9f1c1036733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-75.5653376, 6.1824999)"
ef8d6a6d62f9143240638ecb,6,6,8,8,8,20,20,20,20,20,21,21,25,26,26,26,26,27,27,31,31,36,"c(-75.598, 6.241)"
84e3ef6a1ef708490cec8699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,"c(-75.561, 6.187)"
0e37fccf251f1cb39c7feb80,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,3,11,12,13,"c(-75.5918326, 6.270155)"
0ce1ae6355dcece015e5b1bb,0,0,2,2,2,2,5,6,6,6,6,6,8,8,8,8,8,8,8,10,10,12,"c(-75.608001709, 6.2410001755)"
7c2e2289fa6d12484c04f6b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-75.566, 6.196)"
59b3eac81dfd660a1c5d557d,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,4,"c(-75.5789373, 6.18985)"
5c17aa47517fbff5fcc8cd95,0,0,0,0,0,9,10,10,10,10,10,10,10,12,12,12,12,12,12,22,22,22,"c(-75.5726766586, 6.2107621681)"
7bc4df964dfc856c3a4005ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-75.5654430888, 6.2240881341)"
7f30ffdf0266e5b6e68a01b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-75.5629745989, 6.2087379989)"
5122f6d05933ac7544432e6d,4,4,4,4,4,17,17,17,17,17,17,18,20,20,20,21,21,21,21,28,28,33,"c(-75.5936609, 6.2424172)"
86af0a99df0a1cb9297f62b7,1,1,1,1,1,1,1,2,3,3,3,10,10,11,11,11,11,11,11,18,18,19,"c(-75.5812243, 6.2403578)"
e15694ae29d63dafdfd92f6c,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,13,13,17,"c(-75.5914068, 6.2315137)"
7f93d2978e450a2035292943,4,6,6,6,6,7,7,7,7,7,8,8,8,10,10,10,10,10,10,11,11,11,"c(-75.5665338, 6.2527916)"
c55c266d04b5fe36d882fb32,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,5,"c(-75.579264164, 6.1884060413)"
