property_id,bank,bus_station,casino,childcare,cinema,clinic,college,community_centre,conference_centre,dentist,doctors,events_venue,fast_food,hospital,kindergarten,library,love_hotel,marketplace,monastery,parking,police,restaurant,geometry
872a247de282dee54e5f4268,0,4,4,4,4,4,5,6,6,6,6,6,6,6,6,6,6,6,6,18,18,18,"c(-74.073657, 4.676524)"
f8a602610d5a9389d68f072e,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,25,25,25,"c(-74.0428090096, 4.7064383308)"
ffdb1ae38e8f0dc19d7087f5,0,0,0,0,0,5,5,5,5,5,5,5,5,6,6,6,6,6,6,18,18,26,"c(-74.0586591, 4.6382798)"
714c119c6a386a830f29934c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,"c(-74.079, 4.715)"
a9fe6ba416f55b357803b5a5,0,2,2,3,3,3,4,4,4,5,5,5,6,6,6,6,6,7,7,8,8,12,"c(-74.088322, 4.6894405)"
17ea5136e3a963a998baab35,2,4,4,4,4,4,4,4,4,4,4,5,5,6,7,7,7,7,7,17,17,20,"c(-74.083334, 4.6513989)"
7c003636db40080a61eeabba,0,0,0,3,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,7,"c(-74.0308823, 4.7305477)"
3463cf8e056404a25b66fe91,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,37,37,37,"c(-74.05, 4.766)"
3bc22e6d3454160ec4a404e0,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,5,6,6,"c(-74.0793794, 4.6718244)"
5b99a502977bb4ef2a317a9d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,"c(-74.0723063, 4.7451868)"
de47be6800379f2b5f3f3c3f,0,0,0,0,0,1,1,1,1,2,2,2,2,3,4,4,4,4,4,15,15,17,"c(-74.030809, 4.69169)"
54d9d90236cd15d0f02c8b96,5,7,7,7,7,8,11,11,11,12,12,12,14,15,15,16,16,16,16,25,27,33,"c(-74.063, 4.647)"
daa8ee2eba488163ada23786,0,0,0,0,0,4,4,4,4,4,4,4,4,5,5,5,5,5,5,13,13,14,"c(-74.027489, 4.696355)"
1783dd04860928301e4d351c,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,28,28,28,"c(-74.04, 4.706)"
a31c35eefc914c1d42af7795,1,1,1,1,1,1,1,1,1,2,2,2,6,6,7,7,7,7,7,10,10,14,"c(-74.0645472, 4.7250681)"
8299ff385f129e0e22650411,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3,3,3,3,13,13,13,"c(-74.174494, 4.619929)"
1c88ba3e905ae4291b4bd9d0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,10,11,11,"c(-74.1179962158, 4.5830001831)"
47782b7870cd0dcab2ba9788,0,7,7,8,8,9,9,9,9,11,12,14,15,15,16,17,17,17,17,24,24,27,"c(-74.0462369, 4.739445)"
58d9bd6ce504c4314985ed58,1,4,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,10,"c(-74.102, 4.702)"
afd202212d029f771829f1e8,1,1,1,1,1,3,3,3,3,5,5,5,5,6,7,7,7,7,7,20,20,22,"c(-74.0357021, 4.6949797)"
cfb58e8c4da712596358680c,0,0,0,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,8,10,"c(-74.0615844727, 4.7432414918)"
1377e6e75611a1f6afa8aef7,3,3,3,3,3,6,6,6,6,6,6,6,7,7,9,9,9,9,9,14,14,16,"c(-74.0362429, 4.7141333)"
3b49bcbb3774bdb5e2a52340,2,2,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,15,16,19,"c(-74.0503915745, 4.6670111926)"
6da38c2982a8d24b0a6f7cce,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,10,"c(-74.0591359495, 4.7399234828)"
1e89efdab5f27231332e45a9,0,0,0,0,0,3,3,3,3,3,3,3,3,4,6,6,6,6,6,8,9,13,"c(-74.0384842125, 4.7474576633)"
2f5a407ce6125fc993c0612e,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,8,8,8,"c(-74.1460037231, 4.6490001679)"
b7d6349af0cfc7fd41bbed31,3,6,6,6,6,13,13,13,13,13,13,13,14,16,16,16,16,16,16,25,25,27,"c(-74.0524107, 4.6851752)"
2433501f3fa3ea21ac61a15a,1,1,1,1,1,3,3,3,3,5,5,5,5,6,7,7,7,7,7,19,19,21,"c(-74.036, 4.696)"
19f55a144dc90afac6de01c5,0,0,0,1,1,1,1,2,2,2,2,2,2,3,3,5,7,7,7,12,13,13,"c(-74.0282871, 4.7452885)"
35b3b7425b7b060aa9c44927,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,"c(-74.0302551, 4.7290292)"
fe65bcd8576880cec356a0f3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,"c(-74.032687, 4.7287786)"
18c135d26408960879ce74a5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,13,"c(-74.137, 4.604)"
39f4e815a8079119771791dc,2,10,11,11,11,14,15,15,15,15,15,15,17,27,27,27,27,27,27,45,45,49,"c(-74.0580629, 4.6680123)"
42478a9322200ac3ede95de8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,14,14,14,"c(-74.043, 4.676)"
4530dc272808c7df75ac32c0,3,8,8,8,8,14,14,14,14,17,17,17,17,18,19,19,19,19,19,26,27,32,"c(-74.062, 4.689)"
5058e4691d976ceb8cf66f29,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,11,"c(-74.0703954, 4.7100759)"
3ac4dc8520c2637d536d4e1c,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,"c(-74.043, 4.68)"
bbb15f77ab20e0a61e7092d8,8,15,15,18,18,21,21,21,21,24,24,24,27,28,32,32,32,33,33,41,41,64,"c(-74.0496002, 4.7229283)"
fa9cf049c007d57ffddf78d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,"c(-74.131, 4.671)"
bc15dd992665dcabf4bccbf1,0,7,7,9,9,10,10,10,10,10,11,13,13,13,14,14,14,14,14,26,26,30,"c(-74.051, 4.737)"
3b66d8552ab2528780e39c71,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,"c(-74.1133161, 4.6580826)"
d7cef273d0dbce2bb3773e37,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,10,10,10,"c(-74.082, 4.666)"
bae6d98c3d86dac9921c0b1c,0,2,2,2,2,2,2,2,2,2,2,2,4,4,6,6,6,6,6,11,11,13,"c(-74.103159, 4.607781)"
a59ff790230bfff45809a223,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,"c(-74.1355556, 4.6738889)"
ae1c7e398ffc42fb1560bb0f,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,"c(-74.0575504303, 4.7445031576)"
5063b80110a409fb36536cd8,1,1,1,2,2,2,2,2,2,2,2,2,3,3,5,5,5,5,5,20,20,25,"c(-74.036644, 4.7254077)"
6d60eff0c73edfa891597316,2,2,2,2,2,2,2,3,3,3,3,3,5,5,5,5,5,5,5,13,14,18,"c(-74.052, 4.665)"
015cbb8a878ecb1ebb4fe018,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,25,25,28,"c(-74.032, 4.722)"
f916e951f1a17b03e010530a,2,4,5,5,5,5,5,5,5,5,5,5,8,10,11,11,11,11,11,22,22,25,"c(-74.05, 4.705)"
7efb33e7ed8413389d1b647b,7,7,7,7,7,7,7,7,7,7,7,7,8,8,13,13,13,13,13,30,30,41,"c(-74.0394446, 4.7218601)"
75e671db158caabe15ed8040,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,24,24,26,"c(-74.031, 4.722)"
9b7bc8fd174608bdd271cc3d,0,0,0,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,7,"c(-74.0311360359, 4.730638625)"
f415b051de27a8db71f1e204,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13,13,16,"c(-74.028, 4.7)"
39af34dba2b7c1bd81e13972,4,6,7,7,7,8,8,8,8,8,8,8,10,17,17,17,17,17,17,33,34,38,"c(-74.055, 4.672)"
236eaf91fb19d61aca41f0af,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,12,13,15,"c(-74.0301381364, 4.7037401556)"
42ff342d57f80ed6790c9801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,"c(-74.046, 4.666)"
d7857973656b3ed20b9c0eba,6,6,7,8,8,9,9,9,9,9,9,9,10,11,11,11,11,11,11,26,26,30,"c(-74.0461659, 4.7036697)"
b13553f54b33a28702acf4d2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,6,6,6,6,6,16,16,18,"c(-74.0302305, 4.7148959)"
74d105bdebb07f86aa04f3d6,0,0,0,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,7,10,10,10,"c(-74.066, 4.744)"
371cd54710f130c163fb9dc9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,15,15,"c(-74.0430334, 4.6762646)"
964f26711eb496cc9bb584e7,0,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,9,9,9,"c(-74.085064531, 4.74244665)"
b639ec6f4a8d3050f777e265,2,2,2,2,2,4,4,4,4,4,4,4,5,5,6,6,6,6,6,17,17,19,"c(-74.029, 4.716)"
f941060aee3b9530723fd2ee,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,6,6,7,"c(-74.055, 4.741)"
e0506d96af5f51f43f67a955,1,2,2,2,2,3,3,3,3,4,4,4,4,5,6,6,6,6,6,17,17,19,"c(-74.034641, 4.693273)"
f8169255d857e908cea24bb5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,5,5,6,"c(-74.0778671, 4.7105363)"
b09254392223ef7e49212452,1,1,1,1,1,3,3,3,3,5,5,5,5,6,7,7,7,7,7,21,21,23,"c(-74.032884, 4.6935564)"
b3990b47f48e6b54ba25e8aa,0,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,7,7,12,"c(-74.073, 4.71)"
15d9465cfb8e072f7353c81a,1,4,4,4,4,4,4,4,4,4,5,5,5,6,7,7,7,7,7,13,13,13,"c(-74.072053, 4.7008648)"
53be6dea010bf9aea3b7a3e9,3,3,3,3,3,3,3,3,3,4,4,4,6,7,7,8,8,8,8,17,20,31,"c(-74.058995, 4.649916)"
fa2f043cf134632826c79fa3,0,3,3,4,4,4,4,4,4,4,4,4,6,7,7,7,7,7,7,15,15,18,"c(-74.1238469, 4.6260694)"
3c7de44a771bb5f72f08cb79,3,11,11,11,11,18,18,18,18,21,22,22,23,25,26,26,26,26,26,34,34,38,"c(-74.061, 4.689)"
5d1765ad58fae13fdcf8b014,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,5,7,"c(-74.05, 4.658)"
94354fb9ec423f77d8c58cd4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,6,6,6,6,6,16,16,19,"c(-74.0410878, 4.6961666)"
03717a3d286cd0814c13d452,0,0,0,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,4,5,"c(-74.035, 4.729)"
1e32cafc057eb672d5982012,0,0,0,0,0,2,2,2,2,4,4,4,4,4,5,5,5,5,5,15,15,17,"c(-74.031, 4.693)"
ca254935b91a4dacf0658b56,4,4,4,4,4,4,4,4,4,4,4,4,6,6,10,10,10,10,10,26,26,32,"c(-74.0376806259, 4.717964923)"
b54d5f7a3a1b46de1995c911,2,6,6,6,6,6,6,9,9,9,9,9,9,9,9,9,9,10,10,18,18,19,"c(-74.1139984131, 4.5949997902)"
907cf3f585f6fee8fd3596c8,0,0,0,0,0,1,1,1,1,3,3,3,3,3,4,4,4,4,4,7,7,8,"c(-74.111723, 4.681989)"
27d5bcb7ebaf8ad5418ef0b5,0,6,6,7,7,10,10,10,10,11,11,11,13,14,18,18,18,19,19,20,20,41,"c(-74.0534352611, 4.7267144245)"
8969902bccf8252a5d75012a,0,0,0,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,20,21,22,"c(-74.0634459, 4.7524952)"
3c02e80dc9436bf4059d2fcc,1,2,2,2,2,3,3,3,3,3,3,3,6,6,6,6,6,6,6,10,10,15,"c(-74.07, 4.726)"
ebad2ee685c05c4131357a22,4,4,4,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,7,34,34,35,"c(-74.0416661288, 4.704584606)"
5d4ef26b8ea6b6a090e39b88,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,21,21,21,"c(-74.041, 4.708)"
1d5cd54830804e9c2773aa7d,2,6,6,6,7,15,15,15,15,15,16,16,17,19,19,19,19,19,19,29,29,30,"c(-74.0539665, 4.6826806)"
ea9063b64c214cc0718cbd82,2,2,2,4,4,7,7,8,8,10,10,10,12,12,14,14,14,14,14,24,24,31,"c(-74.042, 4.736)"
02113a975a62704dad6c233a,8,14,14,17,17,20,20,20,20,24,24,24,27,28,32,32,32,33,33,40,40,61,"c(-74.0489004, 4.7232211)"
81f9281a3a0b005c98c2aad4,4,6,6,7,7,8,9,9,9,9,9,9,9,9,9,9,9,10,10,19,20,21,"c(-74.110886, 4.599398)"
07c5a7e5e977e8516fbf3dbf,0,2,2,3,3,3,3,3,3,3,3,3,4,4,6,6,6,6,6,8,8,8,"c(-74.0822, 4.695)"
9b78bab8294df1402301ac8a,3,3,3,4,4,5,5,5,5,5,5,5,5,6,6,6,6,6,6,28,28,28,"c(-74.04231, 4.705686)"
f211e503c74a2e335dca355c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,"c(-74.05, 4.653)"
328b46b4e7642ece22a5688e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,10,10,10,"c(-74.0594592, 4.7635829)"
ed01fb41b8ae6feac01343cf,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,12,12,14,"c(-74.1451276, 4.6469942)"
139a4d2707cba4894c39d86e,0,2,2,2,2,2,2,3,3,3,3,3,5,5,5,5,5,5,5,9,10,12,"c(-74.056, 4.709)"
20eea9ac2bb37e875fc3f43f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"c(-74.0859985352, 4.7490000725)"
98834fc38f6aa1f7e1cf423f,0,0,0,0,0,2,2,2,2,4,4,4,4,4,5,5,5,5,5,15,15,17,"c(-74.031, 4.693)"
235680c3450fd8b9f9330c0c,2,4,5,5,5,5,5,5,5,5,5,5,8,10,11,11,11,11,11,22,22,25,"c(-74.05, 4.705)"
e0ce899e3a12cc1dc97150d6,7,9,10,11,11,12,12,12,12,12,12,12,15,15,15,15,15,15,15,26,27,41,"c(-74.0510222, 4.6976744)"
a1c87dc7002ca4a5a278eee3,2,4,4,5,5,11,12,13,13,13,14,15,18,19,19,20,20,20,20,41,41,64,"c(-74.0749969482, 4.6240000725)"
d3435b3740a0d79d4b31d09d,9,9,9,10,10,14,14,14,14,14,14,14,18,18,19,19,19,20,20,29,29,46,"c(-74.049, 4.694)"
a22c232b70dec8f55f3c1f64,2,8,8,8,8,11,12,12,12,12,12,12,14,24,24,24,24,24,24,41,41,45,"c(-74.0579185, 4.6700345)"
4e8ea55e7b84d8b69e6db275,4,4,4,4,4,4,4,4,4,4,4,4,5,5,7,7,7,7,7,30,30,35,"c(-74.033, 4.718)"
064febed46ec340b7b7769ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-74.1329364, 4.7254951)"
ed4c7e1dc5038a14e2a7dff7,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,14,15,17,"c(-74.048, 4.674)"
2509f15f40a8abd83cdbb146,1,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,16,16,16,"c(-74.094, 4.613)"
e765beb0d0b6953c8e6b87bf,7,8,8,9,9,17,17,17,17,17,17,17,20,20,21,21,21,22,22,27,27,39,"c(-74.0490230898, 4.6898815736)"
c258d597c24cc0179314bd61,0,0,0,0,0,3,3,3,3,3,3,3,4,4,5,5,5,6,6,7,7,14,"c(-74.045, 4.69)"
87a8b6d1558bb11de4245ce8,0,0,0,0,0,0,1,4,4,5,5,5,13,14,14,14,14,15,15,20,21,29,"c(-74.162, 4.614)"
f2547a662301012fabf6cf59,3,3,3,4,4,4,4,4,4,4,4,4,5,5,8,8,8,8,8,19,19,29,"c(-74.0388178825, 4.7253854665)"
76c7bf0a7fd8d01dda9a84ab,0,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,9,9,15,"c(-74.072092, 4.7109886)"
e331ecb3f31201bc320a278f,3,3,3,3,3,5,5,5,5,5,5,5,6,6,8,8,8,8,8,16,16,19,"c(-74.0360167, 4.7149018)"
fc8160ff629290a5e91fcad8,0,7,7,7,7,7,7,12,12,12,12,12,12,12,12,12,12,12,12,41,42,42,"c(-74.0408448, 4.7659136)"
ce7e69e9ec6c13d924232577,3,5,5,5,5,8,9,9,9,9,10,10,10,19,19,19,19,19,19,30,31,33,"c(-74.058, 4.674)"
c5159d9c51086f8141b052a5,6,12,12,13,13,21,21,21,21,22,22,22,24,26,27,27,27,27,27,33,33,42,"c(-74.0533111, 4.6943632)"
f5107d7654544bd98cf210e4,0,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,13,13,17,"c(-74.0835863, 4.731051)"
1e34e69347c9b1a14962ced4,0,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,9,"c(-74.043, 4.689)"
d0be3e6e2cbc58deb9d9ad0b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6,6,6,"c(-74.1479204, 4.6487431)"
8d3dc31f5ea353b8a4caedce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-74.027192, 4.7242699)"
3e4303389b73b5e9727fd126,4,8,8,8,8,9,9,10,10,10,10,10,13,13,13,13,13,13,13,18,21,30,"c(-74.1370010376, 4.5949997902)"
59e11f6a86bd311c263c7daa,2,5,5,5,5,8,8,8,8,8,9,9,9,9,9,9,9,9,9,14,14,15,"c(-74.057, 4.676)"
e9b8dc2690e752a5300ae4f4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,"c(-74.043, 4.677)"
11db915175540978ecabd807,1,1,1,2,2,2,2,2,2,3,3,3,6,6,6,6,6,6,6,10,10,11,"c(-74.0619269, 4.7287186)"
2da6d33fb17987ff8a6ddfeb,0,0,0,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,24,24,24,"c(-74.042, 4.707)"
7d7886489ed0eecaf25b8be1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,9,10,"c(-74.047, 4.673)"
4ebeffedd95b4bfd9ffde51e,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,6,8,"c(-74.096, 4.658)"
1a04c3cafa3afa9631f91027,0,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,16,17,17,"c(-74.1453631, 4.6271275)"
9afd8f7c93dc7c479393503f,1,1,1,1,1,1,1,1,1,2,2,2,4,4,4,4,4,4,4,4,5,13,"c(-74.097, 4.69)"
1dcad1ccb679537e163b1dae,0,2,2,3,3,3,3,3,3,3,3,3,4,4,6,6,6,6,6,7,7,8,"c(-74.0843792565, 4.6954460863)"
fe3773019ead9eb9f00c22d6,1,5,5,5,5,5,5,5,5,5,6,6,6,8,10,10,10,10,10,15,16,16,"c(-74.069, 4.698)"
64bf8d379b57e8b95fbb5342,0,1,1,1,1,2,2,2,2,2,2,2,4,4,5,5,5,5,5,8,8,14,"c(-74.039885, 4.69218)"
281b29fe9b8743d1168d5e24,3,9,9,9,9,11,11,11,11,13,13,13,16,16,16,17,17,17,17,20,20,28,"c(-74.0455052, 4.7312865)"
8ad0d540e6cb1b8422def470,9,9,10,11,11,12,12,12,12,12,12,12,15,16,16,16,16,16,16,33,33,40,"c(-74.046, 4.702)"
820c0ebfd37eb1dc40bf9408,5,5,5,5,5,6,6,6,6,10,10,10,14,15,18,18,18,18,18,24,24,36,"c(-74.0431814, 4.7171286)"
32745f50a624cf8f897422bc,0,0,0,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,"c(-74.035, 4.732)"
0f246626e4e6f938bad10ec6,0,0,1,2,2,3,3,3,3,3,3,3,4,5,5,5,5,5,5,12,12,12,"c(-74.046, 4.707)"
72d0a54b08c4f05967be100e,0,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,9,9,15,"c(-74.072092, 4.7109886)"
9639b47fc736a04586da252b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,"c(-74.045, 4.67)"
24f6da9f69c9abacb164aace,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,23,23,24,"c(-74.045, 4.679)"
325f21f6355aab00130e8f57,3,7,8,8,8,8,8,8,8,8,8,8,11,12,13,13,13,13,13,23,24,31,"c(-74.0534667, 4.7006925)"
9e2c4a4fd1512a4b385e650b,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,7,9,"c(-74.101814, 4.664675)"
641cb23969d0c51b5d94004e,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,8,9,13,"c(-74.054, 4.661)"
f4c1b712e01ba0975e947e78,1,1,1,1,1,3,3,3,3,5,5,5,8,8,9,9,9,9,9,10,10,21,"c(-74.0676784515, 4.7213437394)"
e7fa605ae91988d2cfb0decc,3,7,7,8,8,9,9,9,9,13,13,13,15,16,16,16,16,16,16,26,26,33,"c(-74.049, 4.716)"
0f52649f6fbcba5750a0d66d,9,14,14,15,15,19,19,19,19,20,20,20,23,25,26,26,26,26,26,37,38,49,"c(-74.053, 4.696)"
63042c1171592109534be5ee,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,6,6,6,"c(-74.0842875, 4.5813793)"
95f3c9a06585d6e9c3160956,0,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,16,16,17,"c(-74.0656008, 4.6800022)"
b8bb77781d87bae1d589f48d,2,6,6,6,6,7,7,7,7,7,7,7,8,8,8,8,9,9,9,14,15,20,"c(-74.1439971924, 4.5949997902)"
e85c621c4ec47cc74f7ce9f8,0,2,2,2,2,3,3,5,5,6,6,6,6,6,6,6,6,6,6,13,13,17,"c(-74.130734, 4.603667)"
b430b374a7ca92169ca54da1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,"c(-74.055981, 4.646603)"
b51269ac47c33a51f200d516,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,24,24,"c(-74.037, 4.706)"
5905def9bfd698a42e4d0c45,5,5,5,5,5,5,5,5,5,5,5,5,6,6,10,10,10,10,10,24,24,34,"c(-74.038, 4.719)"
a3855ccc220e684625f32a67,5,5,5,6,6,6,6,6,6,6,6,6,7,7,13,13,13,13,13,21,21,35,"c(-74.041, 4.724)"
c0198ea6219ae616bc5edd0c,0,5,5,5,5,6,6,7,7,7,7,9,9,9,10,11,11,11,11,25,25,29,"c(-74.0530014038, 4.7369999886)"
