property_id,bank,bus_station,casino,childcare,cinema,clinic,college,community_centre,conference_centre,dentist,doctors,events_venue,fast_food,hospital,kindergarten,library,love_hotel,marketplace,monastery,parking,police,restaurant,geometry
f5649a7a2c1ec87d385f48d1,0,0,0,0,0,4,4,4,4,5,5,5,5,6,6,6,6,6,6,15,15,17,"c(-74.028043, 4.697494)"
e34efc49ecf616b68ed45f0b,2,4,4,4,4,6,7,7,7,7,7,7,10,12,12,13,13,13,13,29,30,36,"c(-74.062, 4.655)"
47832e83c729f0822a16d215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,6,"c(-74.047, 4.666)"
9fa4423e03b115b24d589202,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10,10,11,"c(-74.028, 4.701)"
29bd5682b0d99c2ff282e97c,1,1,1,1,1,3,3,3,3,5,5,5,7,7,8,8,8,8,8,11,11,21,"c(-74.069, 4.721)"
2a7170446c751e4ce2900c31,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,16,16,"c(-74.035, 4.709)"
01d81171cd561cd2923b018e,1,5,5,5,5,10,11,11,11,11,12,12,12,13,14,15,15,16,16,27,28,29,"c(-74.0665304143, 4.6192075925)"
7467230479678ce047444736,6,6,6,6,6,6,6,6,6,6,6,6,8,8,10,10,10,10,10,32,32,39,"c(-74.035, 4.719)"
4ec9b680bf11c37c4e57c4ef,5,8,9,9,9,18,22,22,22,26,27,27,33,38,38,39,39,40,40,75,77,128,"c(-74.069, 4.632)"
b53fe32356685b340500ad08,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,20,20,22,"c(-74.0500756, 4.6790399)"
30d356072cd241659a79094c,0,7,7,9,9,10,10,10,10,10,11,13,13,13,14,14,14,14,14,26,26,30,"c(-74.051, 4.737)"
650f363427a8a36004fb203d,10,13,13,16,16,19,19,19,19,23,23,23,27,27,33,33,33,33,33,40,40,59,"c(-74.0460927, 4.7231304)"
b7ca791f546ce9e364188160,1,1,1,1,1,3,3,3,3,5,5,5,8,8,9,9,9,9,9,10,10,20,"c(-74.0680007935, 4.7210001946)"
32346b30ff479bf71f393628,0,0,0,1,1,1,2,2,2,3,3,3,3,3,4,5,5,5,5,15,15,15,"c(-74.058, 4.757)"
85f9519086eec0a89001b94c,1,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,8,20,20,22,"c(-74.085078, 4.625528)"
3058de0bdbc83c022ea39799,2,2,2,2,2,4,4,4,4,4,4,4,5,5,6,6,6,6,6,16,16,18,"c(-74.0285128355, 4.7157007861)"
dcd550a266f909ed6b9e13bc,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,21,21,21,"c(-74.033, 4.768)"
df8a57eee38baaf6fbc1af7a,6,6,6,7,7,9,9,9,9,10,10,10,11,11,16,16,16,16,16,22,22,35,"c(-74.044, 4.727)"
30e15ad05d5ed35232bf5430,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,8,9,"c(-74.0601215, 4.6994048)"
3897dd12dfe000e92a2014e5,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,"c(-74.076, 4.719)"
87424c18dcae45e4374001c6,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12,12,15,"c(-74.0282221, 4.7003369)"
194d8481ebd3b63ff1ac5467,0,0,0,2,2,2,3,3,3,3,3,4,4,5,5,6,6,6,6,7,8,8,"c(-74.1119995117, 4.7230000496)"
908782e41a48e66aa47db824,4,4,4,4,4,5,5,6,6,6,6,6,9,9,9,9,9,9,9,13,14,19,"c(-74.138, 4.592)"
be949a27752ff87fdc81b2b2,0,0,0,0,0,1,1,1,1,3,3,3,3,4,5,5,5,5,5,17,17,19,"c(-74.031, 4.692)"
7a1be027468b7e34df2e3b7e,5,11,11,12,12,18,18,18,18,19,19,19,22,22,24,24,24,24,24,32,33,43,"c(-74.053, 4.695)"
07633ddb14b227d1aa8176c3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,5,6,"c(-74.10591525, 4.608738342)"
e99cd3d5dbe04bb965ef1056,0,0,0,5,5,6,6,6,6,6,6,6,7,7,7,7,7,7,7,23,23,24,"c(-74.0621651093, 4.7504738874)"
5f01897842f30460bb0d42ce,3,7,7,8,8,20,20,20,20,23,23,23,25,28,29,29,29,29,29,35,35,39,"c(-74.053, 4.689)"
eeffb913df76c796079c72be,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,12,12,12,"c(-74.047, 4.712)"
157b37513995ad7b537c6657,2,8,8,8,8,14,14,14,14,18,18,18,18,19,20,20,20,20,20,26,26,29,"c(-74.06, 4.69)"
226155b5f626728e70f3a3af,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11,11,13,"c(-74.06, 4.746)"
281da2da5de5f10dff4a036a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,8,8,8,"c(-74.055, 4.764)"
cf6ea127101df711af45cc4d,3,5,6,6,6,6,6,6,6,6,6,6,9,10,11,11,11,11,11,18,18,21,"c(-74.051958988, 4.7042416664)"
82a8c3b1dcb54b97b45f94b6,1,3,3,3,3,4,4,4,4,4,4,4,6,6,8,8,8,8,8,9,9,20,"c(-74.05515016, 4.720040056)"
551bbddb55be29e304969ee1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,10,"c(-74.138, 4.664)"
382561cce915b5493d837ae2,3,3,4,4,4,5,5,5,5,5,5,5,7,16,16,16,16,16,16,28,29,32,"c(-74.052, 4.668)"
09c6c8e538ee3afeeab6cb92,0,0,0,0,0,4,4,4,4,4,4,4,4,4,6,6,6,6,6,10,11,15,"c(-74.0390797, 4.7483957)"
b6910220c5571a11b1fd75d2,2,8,9,9,9,12,13,13,13,13,13,13,15,25,25,25,25,25,25,44,44,49,"c(-74.0555061, 4.668635)"
95ba8830d31517b42328d25e,1,1,1,2,2,3,3,3,3,4,4,4,5,5,7,7,7,7,7,10,10,13,"c(-74.04, 4.729)"
f7eade139ee3c0338b4a889d,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,25,25,28,"c(-74.032, 4.722)"
6cda2fa422014e1a7ad76be1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,8,8,"c(-74.15, 4.645)"
98e176bc189dff074a59cdc8,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22,22,24,"c(-74.0485098, 4.6786645)"
82a519b0247b62d93c206776,8,8,8,9,9,9,9,9,9,9,9,9,11,12,12,12,12,12,12,29,29,36,"c(-74.044195, 4.6988037)"
524fab2efbc49712c98e60bd,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,"c(-74.1142364, 4.589903)"
b130f8531f776a6a92690364,1,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,16,16,17,"c(-74.05, 4.712)"
f46694cb2634894e83b83aa1,5,7,8,8,8,8,8,8,8,8,8,8,13,14,15,15,15,15,15,24,24,30,"c(-74.051, 4.703)"
f7aa135d4ac0e7f0aca892fd,4,9,10,14,14,14,14,15,15,16,16,16,18,18,21,21,21,21,21,24,25,40,"c(-74.1172027588, 4.6669599124)"
d932fb93afeb3013baa96e27,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,10,10,11,"c(-74.044225, 4.685716)"
d6074fdc535664de36107190,1,2,2,2,2,5,5,5,5,5,5,5,6,6,7,7,7,8,8,10,10,18,"c(-74.043461, 4.6925042)"
45fbaed58de6974cec5f35eb,3,7,7,7,7,18,18,18,18,21,21,21,22,24,25,25,25,25,25,30,30,34,"c(-74.0533769, 4.6883083)"
fb304a1735c2f99f81080382,3,7,7,8,8,9,9,9,9,11,11,11,14,15,15,15,15,15,15,26,26,31,"c(-74.0501759, 4.716243)"
13331d6876f3b1e7738ff56c,4,6,7,7,7,18,23,23,23,26,26,27,28,33,34,35,35,36,36,69,71,115,"c(-74.069, 4.628)"
a8c7956999c839a778012efd,10,10,11,12,12,13,13,13,13,13,13,13,16,17,17,17,17,17,17,36,36,42,"c(-74.045393732, 4.7016741781)"
be29adc17ef6085de4b586da,0,0,0,0,0,0,0,2,2,3,3,3,4,4,4,4,4,5,5,12,13,19,"c(-74.1039962769, 4.5939998627)"
46be94fc2105cbe25f0a58c6,1,1,1,1,1,3,3,3,3,5,5,5,5,6,7,7,7,7,7,22,22,24,"c(-74.035359, 4.6951354)"
3cec5a2f9335f11cb1bf7d5a,0,7,7,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,15,15,16,"c(-74.11297896, 4.6629210996)"
5fbb2d31b42f1bea17b55e20,3,3,3,3,3,3,3,3,3,4,4,4,6,7,7,8,8,8,8,15,18,28,"c(-74.059, 4.649)"
b2692da12b45c3391fbe9e04,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,"c(-74.0604428, 4.7071737)"
45bd223b8c25bcf594d9cca0,0,5,5,5,5,5,6,8,8,8,9,9,9,9,9,9,9,9,9,24,24,25,"c(-74.077852, 4.681369)"
7ed9af678f11e6556105bb0d,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,8,9,12,"c(-74.053, 4.661)"
e496c0fe52974efa20deadd6,0,0,0,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,29,29,29,"c(-74.0401767, 4.7058326)"
9a66eb1a567b6342f0d36558,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,11,13,"c(-74.0302653639, 4.7058315685)"
cbfdc408d22fcd5925011832,0,3,3,3,3,3,4,6,6,6,6,6,6,6,6,6,6,6,6,19,19,20,"c(-74.076479, 4.678632)"
471afd3c166c981c369a526e,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,10,10,11,"c(-74.0263171, 4.7524861)"
2fe80f22cbc9f0036277bac4,0,0,0,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,8,8,10,"c(-74.0642301, 4.7432656)"
3b1a4a74689d682b757f99c0,0,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,17,18,18,"c(-74.146, 4.628)"
c037754527c4ec4b74386377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-74.066249, 4.7733337)"
23b21c71b8a31120e8df6c5a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,"c(-74.0284195, 4.6862113)"
763bd2ef5d8ee6e0c5c7141f,0,6,6,8,8,12,12,12,12,13,13,13,15,15,20,20,20,21,21,22,22,42,"c(-74.052, 4.728)"
9b4a7185bb38f4c8613ccb4e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,"c(-74.03, 4.724)"
12af362a5d6433f531448875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,"c(-74.0405138, 4.6690649)"
88b43697d8e73effaecbef2a,6,8,9,9,9,13,15,15,15,15,15,15,15,15,15,16,16,16,16,30,31,38,"c(-74.065, 4.644)"
7d92fca46fdbd55b373cac26,0,3,3,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,8,12,12,13,"c(-74.1052926, 4.7006014)"
9d30a1046c514c6e5a05c2ba,1,2,2,2,2,3,3,3,3,5,5,5,5,6,7,7,7,7,7,13,13,13,"c(-74.038, 4.695)"
3e793e7f5701861a3e5053a4,9,9,10,10,10,10,10,10,10,10,10,10,13,14,15,15,15,15,15,34,34,41,"c(-74.048, 4.701)"
73b68650ff7dcedf08c2fe54,0,3,3,3,3,3,4,6,6,6,6,6,6,6,6,6,6,6,6,18,18,19,"c(-74.076479, 4.678562)"
9081648f63ecdaaf1d848c54,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,11,13,"c(-74.049, 4.668)"
659b70071445f91bb77f62ae,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,3,3,"c(-74.088, 4.75)"
d50f91ac78ca449ad1f1a5d0,1,1,1,1,1,3,3,3,3,5,5,5,5,6,7,7,7,7,7,21,21,23,"c(-74.032884, 4.6935564)"
392e81d64a944dd097b54603,2,2,2,2,2,3,3,3,9,10,12,13,13,13,13,13,13,13,13,22,22,32,"c(-74.0958368, 4.6327293)"
85505768badc8ed734dcbe85,0,8,8,8,8,10,10,10,10,10,10,10,11,11,11,15,15,16,16,40,42,43,"c(-74.069, 4.615)"
545742a83fe84673bc049bbe,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,20,"c(-74.04, 4.708)"
54867e7b9f76891328740262,0,4,4,4,4,4,4,4,4,5,5,6,7,8,10,10,10,10,10,19,19,22,"c(-74.080054, 4.644815)"
9fa965fee93d8447500dbb91,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,29,29,29,"c(-74.042, 4.706)"
4c0ae410d11dbb9e1db18941,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,"c(-74.114, 4.642)"
10954c603074204b40aa4c73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,"c(-74.0476482405, 4.6642702367)"
c11dfaa007ac543db1c02af1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,12,12,13,"c(-74.0283039458, 4.7211546461)"
7dbf8a1d8537674762fa606f,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,8,9,12,"c(-74.053, 4.661)"
05caa01a92502fd47d4c89e1,9,9,10,11,11,11,11,11,11,11,11,11,13,14,14,14,14,14,14,31,31,38,"c(-74.0442982, 4.6994545)"
b9542b38cb33a5b70ea4ae32,2,5,5,5,5,8,9,9,15,16,17,18,18,19,19,20,20,20,20,27,27,35,"c(-74.087, 4.632)"
8116bed7827266535459e8e3,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,3,3,5,6,6,"c(-74.176, 4.646)"
b4b5848a5633564791800921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,"c(-74.0290483, 4.7228218)"
cf2686e5707802be9bd490f7,0,0,0,0,0,7,7,7,7,8,8,8,8,9,9,9,9,9,9,25,25,28,"c(-74.0311537043, 4.6984815184)"
0a28cb7d03a8681028a65a65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,"c(-74.0464267489, 4.663266461)"
3b08bd491bf24b8067c993be,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,"c(-74.136, 4.662)"
63223be43711b2862cb36f6c,4,4,4,5,5,11,11,11,11,11,11,11,14,14,15,15,15,15,15,18,18,28,"c(-74.0483477, 4.6897624)"
a2b44ab16dda83b5e20a4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,"c(-74.038435, 4.755404)"
d9d3502f24652b7b159c750b,0,0,0,1,1,2,2,2,2,2,2,2,3,3,6,6,6,6,6,8,8,8,"c(-74.0795403533, 4.6979633435)"
e3d6d5daa3c4da5b7c15883b,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,28,28,34,"c(-74.0332736, 4.7211385)"
14db28fd6af3c599101ce29d,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,"c(-74.1149978638, 4.5879998207)"
a9db236423d71e8c55ea37d1,2,4,4,4,5,8,8,8,8,8,9,9,9,9,9,9,9,9,9,16,16,18,"c(-74.055073, 4.6769069)"
65a9438731a721bfb9ebab8c,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,14,14,14,"c(-74.042, 4.678)"
85d9f039492c0a2a5bb32548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"c(-74.039, 4.669)"
087febacce13c191c51d63a5,0,1,1,1,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,5,5,11,"c(-74.0413415, 4.6895902)"
aa6959abdf0e2406207db976,4,7,7,7,7,12,12,12,12,15,15,15,15,16,17,17,17,17,17,24,25,29,"c(-74.062, 4.691)"
122b67518e555236d5a3038e,1,7,7,8,8,14,15,15,15,15,16,17,18,18,18,18,18,19,19,40,41,45,"c(-74.0710517, 4.6182161)"
f82e7eea0071abc8b2cd0549,0,0,0,3,3,5,5,8,8,8,8,8,9,12,13,13,13,13,13,19,19,25,"c(-74.037, 4.738)"
159e615addc2126941caaea3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,13,13,16,"c(-74.0368851, 4.7260818)"
add0386f3af6a8f6755e9d86,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,10,13,"c(-74.029, 4.707)"
270c7e17ba25bad6d7902c45,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,"c(-74.0768035, 4.7192399)"
1c248d6db96411bbed8d4b24,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,4,4,10,"c(-74.06, 4.724)"
f02ce85d85f4e7158521785f,3,13,13,13,13,15,16,17,17,17,17,17,18,27,27,27,27,27,27,40,40,44,"c(-74.062, 4.669)"
6cc78161fd1713e6e05cefc9,0,0,0,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,8,10,"c(-74.0616001, 4.7433281)"
b8b3dfde2f8f0d58a89a8d59,10,10,11,12,12,12,12,12,12,12,12,12,14,15,15,15,15,15,15,31,31,41,"c(-74.0453410149, 4.6991458983)"
8feb187dd4d6414c4d4f37f8,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,9,"c(-74.1050302, 4.6986417)"
c1f60571ba9acb986ebd753d,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,13,13,13,"c(-74.029, 4.691)"
25e72615fc575e03809fbe10,3,7,8,8,8,8,8,8,8,8,8,8,13,14,15,15,15,15,15,23,23,29,"c(-74.0533721, 4.7017007)"
5717e5861666f240b990b02b,1,1,2,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,7,11,"c(-74.103301, 4.670833)"
9d3da0e31a71b4b1020f6256,4,4,5,6,6,7,7,7,7,7,7,7,8,9,9,9,9,9,9,21,21,23,"c(-74.046, 4.705)"
6aca0751898851447108a6bc,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,"c(-74.038, 4.755)"
45dda3c9b491e2ccc3953e83,0,6,6,7,7,13,13,13,13,15,15,15,15,17,17,17,17,17,17,22,23,24,"c(-74.057, 4.695)"
dd10ba080017f1b64de94797,1,6,7,10,10,11,11,12,12,12,12,12,13,13,13,13,13,13,13,15,16,20,"c(-74.107, 4.667)"
92b64a0acd2597f08ff0cac5,0,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,15,15,15,"c(-74.1444626, 4.6316703)"
764a40ecb2509c668ad4129e,1,9,9,9,9,15,15,15,15,15,17,17,18,20,20,20,20,20,20,26,26,27,"c(-74.062, 4.681)"
4eb4f577909ebde95379dd1e,1,7,7,7,7,16,16,16,16,19,19,19,19,21,22,22,22,22,22,27,27,32,"c(-74.059, 4.69)"
f4fa856cba1dad5bc78ad6b0,1,1,2,2,2,4,4,5,5,5,5,5,7,13,13,13,13,13,13,27,28,32,"c(-74.0550425, 4.6639198)"
55ab4e42e46cdf1a19e0603e,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,15,15,18,"c(-74.042, 4.697)"
8d9b0b769977846ae3955f0d,0,0,0,0,0,1,1,1,1,1,1,1,1,2,3,3,3,3,3,16,16,18,"c(-74.029, 4.692)"
