property_id,bank,bus_station,casino,childcare,cinema,clinic,college,community_centre,conference_centre,dentist,doctors,events_venue,fast_food,hospital,kindergarten,library,love_hotel,marketplace,monastery,parking,police,restaurant,geometry
0085dd3bb5a8392565849164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"c(-76.549, 3.438)"
f4b6d0cb1c14750b4556c356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,"c(-76.521, 3.382)"
daf7f7258b1af23b84758317,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,"c(-76.5221743436, 3.3720691916)"
e29a2ca3c613d3a8bb77396c,2,5,5,5,5,5,6,6,6,6,6,6,7,10,10,10,10,10,10,15,16,17,"c(-76.524551, 3.4661945)"
6f9b3f208273f131f2ba9240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,"c(-76.5353498813, 3.3905497049)"
d868a89d2c7c77999a5b07be,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,"c(-76.522, 3.377)"
e8459d39e0e3cb695e0e45a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-76.556, 3.458)"
9ecd0cb9369c453a605334b0,3,3,3,3,3,3,3,3,3,3,4,4,5,8,8,8,8,8,8,8,8,8,"c(-76.532, 3.468)"
5ecf987f017d88a8e410e813,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,4,4,4,4,4,"c(-76.552, 3.426)"
19122f6896bfe4db6c4e8ce2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"c(-76.5431658, 3.3510372)"
e0415b2ebc4f232549babc85,0,0,0,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,6,6,9,"c(-76.544, 3.396)"
19782dfa7eee9720bea11eb0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,7,7,9,"c(-76.5372647339, 3.4533717576)"
6d21e0f4741886cb985c7adf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,"c(-76.5365123749, 3.457584374)"
789ba2f0fadb7d569bd617ae,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,7,"c(-76.538, 3.387)"
1692d121a78d7dab344eebaa,0,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,7,7,7,"c(-76.4989634, 3.4769404)"
152738e7d0391ee0e73cbbf2,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,4,4,5,"c(-76.545, 3.402)"
4722ae7d8a87cbb9671bc88f,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,4,4,"c(-76.551, 3.409)"
e3788c8d05f789e44b49eeff,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,"c(-76.5210037231, 3.3710000515)"
a94989a190522a617063d8ef,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6,"c(-76.5328477672, 3.4122513554)"
4b4a69c8b225c5ed127a3fa5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-76.541, 3.365)"
c365f0aa4984272ab44d6dd6,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,8,8,"c(-76.5324943, 3.4517923)"
311993d40426c84a717d7b9a,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,"c(-76.518, 3.486)"
07dbccf9faac0885f0e15dfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-76.551, 3.446)"
ff15aad7a4b82013c87d942c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-76.5300365, 3.3834012)"
8c01a8a6b0f9d947df24c5a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"c(-76.551, 3.431)"
883e631be3edfd7b3cf34064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,4,4,4,"c(-76.547, 3.45)"
9c6807bb38ed13dfaedbd0a7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,"c(-76.52, 3.471)"
0cf34eea3f9d14a773fcf33b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-76.5300659, 3.4857891)"
a464436d97a050422a7a2cf2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-76.556, 3.458)"
567d469a7e037d9690264ac9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"c(-76.53, 3.382)"
caa8887badd49db7d281b7b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-76.523, 3.364)"
fd9501ed7d434e6080bf67b0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,"c(-76.522, 3.374)"
e5e0ac8f205a4b9f487091ce,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,"c(-76.5354056, 3.3596411)"
936859b1c113e62fe639a067,6,8,8,8,8,8,8,8,8,9,9,9,9,10,10,10,10,10,10,10,11,13,"c(-76.5161265713, 3.4826403361)"
37378491b5b208896c51e4ce,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,"c(-76.52, 3.471)"
ff2635e778dbfc91c5f636ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,"c(-76.522, 3.366)"
b9dbb6e3cbceaa5056b7cbf6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-76.551, 3.452)"
7a43fa7c829109f467aff268,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,9,"c(-76.535, 3.451)"
6e1f2fb27f3d7621af6f77e7,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,12,"c(-76.5094982, 3.4636301)"
8eb1faa83383099423c1b955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-76.53, 3.395)"
d92f8a96644f5dba214b38f9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,"c(-76.519, 3.383)"
64b9eaf9387786d2f13cad2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-76.5297746658, 3.3939475524)"
0971cec7cb5c797ae3aee274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-76.517, 3.37)"
f6566de922b0ce937322f3ae,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,"c(-76.523, 3.379)"
0288be4b871116f37a550a08,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,"c(-76.515, 3.407)"
228edc59bd8f946f538390d7,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"c(-76.514, 3.42)"
e0327d2d3eed7b59ba7e3773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,"c(-76.551, 3.403)"
2d04f2c17109ee4d77445d12,0,0,0,0,0,2,2,2,2,2,2,2,3,5,5,5,5,5,5,8,8,8,"c(-76.539, 3.426)"
cc793fe5ca45358daff21232,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,"c(-76.539, 3.365)"
510ea78c1612f0dcbb0da515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"c(-76.527, 3.386)"
c5cc924c0d2bb4d642e7e3ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-76.513999939, 3.3940000534)"
997815c771ebddbdbb1fead2,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"c(-76.522, 3.421)"
8c07a89c03c8e9dc7e614ca9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-76.543, 3.355)"
873037424b571c60a362b578,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,6,"c(-76.519, 3.468)"
9d4919e2476168092c06315c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"c(-76.550528587, 3.4492974445)"
e10593fcbc51481c7682f2b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-76.495, 3.364)"
cf4a0ccc6b695bd9c4441b8c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-76.523, 3.364)"
e34cce7cd2bb52e4571bafd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-76.515, 3.371)"
0a2327b8b35a405c22232bc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,14,14,15,"c(-76.5373823, 3.3728406)"
d272208c85896acf4f19a014,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,9,11,11,"c(-76.529, 3.365)"
533101107b3e8eb887e73eae,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,6,7,9,"c(-76.54, 3.451)"
bab4c65dfeea2329552a2e7b,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,5,6,"c(-76.529, 3.413)"
87906fec8a25c4565d7ec109,0,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,12,12,12,"c(-76.504, 3.482)"
58ff626e4ce2477592eef879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"c(-76.553, 3.409)"
ac90749aa2492fccbc76a3ea,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,5,5,6,6,6,"c(-76.549, 3.424)"
646d57f39b86d6fc5d29d310,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"c(-76.513999939, 3.4219999313)"
d252be4afd1f9e601f429e80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-76.5300365, 3.3834012)"
7049290a387e3da5570f0701,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,9,9,9,"c(-76.541544199, 3.3815452713)"
88f1cb9a8a3c2b0e2977d958,1,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,"c(-76.521, 3.475)"
d68622611685c7b4373032f2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,7,7,8,"c(-76.5363761497, 3.3690485559)"
3dad519542273a1caddd30d3,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,18,18,18,"c(-76.509, 3.486)"
f1836c854526e70ee335e516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-76.523, 3.364)"
8ef9b43e058c0fa5521ba2a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"c(-76.547, 3.453)"
edc502dd96c88bfed31e1b32,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,"c(-76.5338375739, 3.3970573789)"
0a1957b62a00491d7860ab1a,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,8,8,8,"c(-76.5447519634, 3.3780476597)"
b5355061ee707650f1a85770,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,9,11,11,"c(-76.529, 3.365)"
78e3c06dc7c539d06fe87208,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"c(-76.508, 3.424)"
484fe0ba4f2faeda0ddc817c,0,0,0,0,0,1,1,1,1,1,1,2,2,3,3,3,3,3,3,9,9,9,"c(-76.5425018, 3.3803014)"
abd83c4791fe8e43315d25c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-76.557, 3.432)"
dbd095623f390b126442fe35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-76.5096817824, 3.370282406)"
73aed5bcc5fef01c18a4ffaa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-76.556, 3.458)"
8262f928e7b5678ade754e97,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,"c(-76.5213992, 3.3775142)"
40a9d95eed1772b819a552f6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"c(-76.553, 3.452)"
3790abeddeae1af6c9312ed6,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,9,9,"c(-76.5270004272, 3.4479999542)"
ec053cf4390f934eee7b4bc2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,5,"c(-76.5497269445, 3.4014606442)"
aa7d53e8e8ff541714d4fb6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-76.5171486, 3.3613704)"
d7c5b8e623eb641c62d8dc31,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,"c(-76.523, 3.379)"
083df57dadc0a41bd620dd4e,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,"c(-76.5047425, 3.4635612)"
2afbc2540fda1f9f15c11b8d,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,"c(-76.546, 3.411)"
bf6028a0a49c4573355828da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-76.512, 3.367)"
1732591cd88efeee4fc74c5d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-76.5381962, 3.4086111)"
a41a8397f17be20774f2b50f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-76.553, 3.43)"
8b9539b525a79d83f08bbea0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"c(-76.509, 3.422)"
f83fdccbc0661918701d1b70,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,"c(-76.518, 3.38)"
4327f0b05c9c1d1ff9e0a8c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"c(-76.5517898392, 3.4320609014)"
c681a8b41ae98477e54fcf86,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,"c(-76.531, 3.405)"
88f70e9b01dfb2c43b6c887a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"c(-76.551, 3.431)"
d79dadaffc5c687af173ce80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"c(-76.521, 3.36)"
237f7f570f21b78af3cf9dab,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,"c(-76.5240020752, 3.4230000973)"
320d214271c89590b099d34b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,"c(-76.521, 3.385)"
5815921ec31067d9f5327ca4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-76.553, 3.43)"
17a5ae502ccfd37f72b395d5,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,"c(-76.523, 3.379)"
4fbe05abdeb260857f0a3b1e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,"c(-76.55503, 3.445875)"
826a3e3517aeb736ce5ce36f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"c(-76.5206557491, 3.3682384666)"
78f70b7f0af130f4bb7dca88,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,"c(-76.537, 3.366)"
